device,rho,seed,deadline_ratio,deadline_ms,skip_mode,saving_p10_j,saving_p50_j,saving_p90_j,saving_unique_count,saving_feasible_unique_count,saving_degenerate,warning
device_0,0.75,1705,1.5,54.0675,late,0.0,0.0,0.06742184823368677,23800,23800,False,
device_0,0.75,1705,2.0,72.09,drop,0.02701471926565372,0.039097416886138825,0.16427906139659765,99448,99448,False,
device_0,0.75,1705,2.0,72.09,late,0.0,0.0,0.04277277167369665,18603,18603,False,
device_0,0.75,1706,1.1,39.6495,drop,0.022911791466211442,0.14737027780585088,0.3824933050175713,92336,92335,False,
device_0,0.75,1706,1.1,39.6495,late,0.0,0.09940132219099498,0.2755118290743107,54173,54173,False,
device_0,0.75,1706,1.2,43.254,drop,0.025485835894322018,0.037991048919284905,0.3855771739128857,96186,96185,False,
device_0,0.75,1706,1.2,43.254,late,0.0,0.0,0.2659608411407085,43703,43703,False,
device_0,0.75,1706,1.35,48.66075000000001,drop,0.02668476343384206,0.03876963275789022,0.387385593796117,98696,98695,False,
device_0,0.75,1706,1.35,48.66075000000001,late,0.0,0.0,0.23466915299993327,31078,31078,False,
device_0,0.75,1706,1.5,54.0675,drop,0.02695269176027938,0.038969521845957526,0.16385523981779976,99360,99359,False,
device_0,0.75,1706,1.5,54.0675,late,0.0,0.0,0.06729031120877933,23633,23633,False,
device_0,0.75,1706,2.0,72.09,drop,0.027007339402472477,0.03901627733888737,0.16395529379585655,99459,99459,False,
device_0,0.75,1706,2.0,72.09,late,0.0,0.0,0.043364358989469935,18418,18418,False,
device_0,0.75,1707,1.1,39.6495,drop,0.02279390237340771,0.14736391604300722,0.3823417772258981,92122,92121,False,
device_0,0.75,1707,1.1,39.6495,late,0.0,0.09926743546817508,0.2748342107053341,54139,54139,False,
device_0,0.75,1707,1.2,43.254,drop,0.02550279699265481,0.03801203206394028,0.385662475045777,96118,96117,False,
device_0,0.75,1707,1.2,43.254,late,0.0,0.0,0.26491378240977353,43957,43957,False,
device_0,0.75,1707,1.35,48.66075000000001,drop,0.026630969801856304,0.03881695437145637,0.3874930056990818,98637,98636,False,
device_0,0.75,1707,1.35,48.66075000000001,late,0.0,0.0,0.23517438124861428,31206,31206,False,
device_0,0.75,1707,1.5,54.0675,drop,0.02694606143726659,0.0390464842610169,0.16401136457509763,99341,99340,False,
device_0,0.75,1707,1.5,54.0675,late,0.0,0.0,0.06723614929789035,23565,23565,False,
device_0,0.75,1707,2.0,72.09,drop,0.027014934372683208,0.039104018754656994,0.16413446376604904,99451,99451,False,
device_0,0.75,1707,2.0,72.09,late,0.0,0.0,0.04212951638854488,18198,18198,False,
device_0,0.75,1708,1.1,39.6495,drop,0.022871057432148678,0.14735022850074475,0.3822947750150982,92352,92351,False,
device_0,0.75,1708,1.1,39.6495,late,0.0,0.0992916581894524,0.2752260805317206,53957,53957,False,
device_0,0.75,1708,1.2,43.254,drop,0.025405705627548666,0.03786418598051328,0.3854449350912553,96145,96144,False,
device_0,0.75,1708,1.2,43.254,late,0.0,0.0,0.26529568564379435,43318,43318,False,
device_0,0.75,1708,1.35,48.66075000000001,drop,0.026609821431888954,0.038638658010801075,0.3873485482454494,98690,98689,False,
device_0,0.75,1708,1.35,48.66075000000001,late,0.0,0.0,0.23338594492359854,30837,30837,False,
device_0,0.75,1708,1.5,54.0675,drop,0.026864337483477444,0.038830304929267756,0.163791708150164,99312,99311,False,
device_0,0.75,1708,1.5,54.0675,late,0.0,0.0,0.06713380752621509,23317,23317,False,
device_0,0.75,1708,2.0,72.09,drop,0.026943542845936558,0.03889624477975398,0.16391058478548332,99444,99444,False,
device_0,0.75,1708,2.0,72.09,late,0.0,0.0,0.042582662150333135,18162,18162,False,
device_0,0.75,1709,1.1,39.6495,drop,0.022669080537879444,0.1473777659972912,0.38266671682465564,92088,92087,False,
device_0,0.75,1709,1.1,39.6495,late,0.0,0.09952968022863125,0.27580627682707437,54304,54304,False,
device_0,0.75,1709,1.2,43.254,drop,0.025440191438776485,0.038079792072355595,0.385723412878877,96053,96052,False,
device_0,0.75,1709,1.2,43.254,late,0.0,0.0,0.26613086698217653,44068,44068,False,
device_0,0.75,1709,1.35,48.66075000000001,drop,0.026670464946205355,0.038905382628926066,0.38758766541225126,98686,98685,False,
device_0,0.75,1709,1.35,48.66075000000001,late,0.0,0.0,0.23585811270590695,31398,31398,False,
device_0,0.75,1709,1.5,54.0675,drop,0.02693715662934233,0.03910954691789653,0.16405612259105404,99355,99354,False,
device_0,0.75,1709,1.5,54.0675,late,0.0,0.0,0.06730057004182506,23985,23985,False,
device_0,0.75,1709,2.0,72.09,drop,0.027005602573709354,0.03916609238234871,0.1641887108451942,99463,99463,False,
device_0,0.75,1709,2.0,72.09,late,0.0,0.0,0.04336616326424026,18703,18703,False,
device_0,0.75,1710,1.1,39.6495,drop,0.02272302115672849,0.14736654648850167,0.38237285946628774,92163,92162,False,
device_0,0.75,1710,1.1,39.6495,late,0.0,0.09936044082857537,0.27542663714432686,54081,54081,False,
device_0,0.75,1710,1.2,43.254,drop,0.025451244262102202,0.03799726632405305,0.385679472719997,96131,96130,False,
device_0,0.75,1710,1.2,43.254,late,0.0,0.0,0.26530016258773137,43700,43700,False,
device_0,0.75,1710,1.35,48.66075000000001,drop,0.02664171068449958,0.038760100787758996,0.38748073417095186,98657,98656,False,
device_0,0.75,1710,1.35,48.66075000000001,late,0.0,0.0,0.2348070839302318,31048,31048,False,
device_0,0.75,1710,1.5,54.0675,drop,0.02693348383142857,0.03898424050250908,0.1639835153157095,99316,99315,False,
device_0,0.75,1710,1.5,54.0675,late,0.0,0.0,0.06725815276748119,23609,23609,False,
device_0,0.75,1710,2.0,72.09,drop,0.027010251799783638,0.03904726834799592,0.16412433969164533,99461,99461,False,
device_0,0.75,1710,2.0,72.09,late,0.0,0.0,0.04262562008870072,18346,18346,False,
device_0,0.875,1701,1.1,39.6495,drop,0.02279699425229043,0.14736394783866835,0.38240472960213717,92218,92217,False,
device_0,0.875,1701,1.1,39.6495,late,0.0,0.09929444815579523,0.2750802013488517,54073,54073,False,
device_0,0.875,1701,1.2,43.254,drop,0.025423106403314844,0.03797632442162224,0.3856312932403214,96116,96115,False,
device_0,0.875,1701,1.2,43.254,late,0.0,0.0,0.2655030266516005,43642,43642,False,
device_0,0.875,1701,1.35,48.66075000000001,drop,0.02664079424265033,0.038764498694291535,0.3873962822483909,98649,98648,False,
device_0,0.875,1701,1.35,48.66075000000001,late,0.0,0.0,0.23429355319996298,31020,31020,False,
device_0,0.875,1701,1.5,54.0675,drop,0.026938074827815583,0.038977504021759576,0.16391505763339498,99345,99344,False,
device_0,0.875,1701,1.5,54.0675,late,0.0,0.0,0.0672744172436536,23513,23513,False,
device_0,0.875,1701,2.0,72.09,drop,0.027002048818149237,0.03903114556201487,0.16406049653349927,99455,99455,False,
device_0,0.875,1701,2.0,72.09,late,0.0,0.0,0.04276134286489177,18309,18309,False,
device_0,0.875,1702,1.1,39.6495,drop,0.02307046785029967,0.14734712770823877,0.3822286876535712,92415,92414,False,
device_0,0.875,1702,1.1,39.6495,late,0.0,0.0991852217193488,0.2749851440053889,53829,53829,False,
device_0,0.875,1702,1.2,43.254,drop,0.025520294207914854,0.03790374084493582,0.38544794527439075,96243,96242,False,
device_0,0.875,1702,1.2,43.254,late,0.0,0.0,0.26489433742042734,43544,43544,False,
device_0,0.875,1702,1.35,48.66075000000001,drop,0.026633378881706367,0.03866000543956781,0.387226954743819,98647,98646,False,
device_0,0.875,1702,1.35,48.66075000000001,late,0.0,0.0,0.2320906159949709,30588,30588,False,
device_0,0.875,1702,1.5,54.0675,drop,0.026887225316852385,0.03887351006068763,0.16369555580050943,99290,99289,False,
device_0,0.875,1702,1.5,54.0675,late,0.0,0.0,0.0670159760140544,23089,23089,False,
device_0,0.875,1702,2.0,72.09,drop,0.026959285080298316,0.03892481185966004,0.16382673192997824,99406,99406,False,
device_0,0.875,1702,2.0,72.09,late,0.0,0.0,0.042090075189317205,17891,17891,False,
device_0,0.875,1703,1.1,39.6495,drop,0.022675359192592063,0.14735341613355035,0.38228227687494865,92141,92140,False,
device_0,0.875,1703,1.1,39.6495,late,0.0,0.09928698904076888,0.2752127718182314,53963,53963,False,
device_0,0.875,1703,1.2,43.254,drop,0.025430021044966108,0.037995973774879,0.3855370078037204,96090,96089,False,
device_0,0.875,1703,1.2,43.254,late,0.0,0.0,0.26517076224036107,43864,43864,False,
device_0,0.875,1703,1.35,48.66075000000001,drop,0.02666116572102514,0.038811324972656575,0.38749778064340523,98691,98690,False,
device_0,0.875,1703,1.35,48.66075000000001,late,0.0,0.0,0.23494977142216217,30892,30892,False,
device_0,0.875,1703,1.5,54.0675,drop,0.02692531619114429,0.039034380206519996,0.16398121397791568,99352,99351,False,
device_0,0.875,1703,1.5,54.0675,late,0.0,0.0,0.06732807919462039,23570,23570,False,
device_0,0.875,1703,2.0,72.09,drop,0.027002914463155468,0.03908565874519864,0.16413318078826555,99474,99474,False,
device_0,0.875,1703,2.0,72.09,late,0.0,0.0,0.04242934963928849,18319,18319,False,
device_0,0.875,1704,1.1,39.6495,drop,0.022909474385162137,0.14735901746189525,0.3822198011704561,92433,92432,False,
device_0,0.875,1704,1.1,39.6495,late,0.0,0.09923570239344363,0.2747421254275553,54010,54010,False,
device_0,0.875,1704,1.2,43.254,drop,0.02541823860683276,0.037906836694759416,0.38540459137803657,96170,96169,False,
device_0,0.875,1704,1.2,43.254,late,0.0,0.0,0.26461620192091084,43612,43612,False,
device_0,0.875,1704,1.35,48.66075000000001,drop,0.02660311124208511,0.03869953464559872,0.3872922473428659,98685,98684,False,
device_0,0.875,1704,1.35,48.66075000000001,late,0.0,0.0,0.2326321432444022,30696,30696,False,
device_0,0.875,1704,1.5,54.0675,drop,0.02687044679831816,0.038914726523505874,0.16375809328868213,99343,99342,False,
device_0,0.875,1704,1.5,54.0675,late,0.0,0.0,0.0671210410248139,23139,23139,False,
device_0,0.875,1704,2.0,72.09,drop,0.026934931352986764,0.03896029111250947,0.16386383407890553,99445,99445,False,
device_0,0.875,1704,2.0,72.09,late,0.0,0.0,0.041895321527199804,17859,17859,False,
device_0,0.875,1705,1.1,39.6495,drop,0.02279275905012696,0.14737148191134275,0.3823974555924597,92283,92282,False,
device_0,0.875,1705,1.1,39.6495,late,0.0,0.09934612742577756,0.27538470684414273,54167,54167,False,
device_0,0.875,1705,1.2,43.254,drop,0.025471795298405226,0.03803034525072625,0.38556676888105196,96176,96175,False,
device_0,0.875,1705,1.2,43.254,late,0.0,0.0,0.26535302297739255,44005,44005,False,
device_0,0.875,1705,1.35,48.66075000000001,drop,0.026634435536542957,0.03883744299784419,0.387399264797142,98684,98683,False,
device_0,0.875,1705,1.35,48.66075000000001,late,0.0,0.0,0.2339082165241134,31156,31156,False,
device_0,0.875,1705,1.5,54.0675,drop,0.026905038193811716,0.03905220644776662,0.16392067427437665,99356,99355,False,
device_0,0.875,1705,1.5,54.0675,late,0.0,0.0,0.06711031649921247,23587,23587,False,
device_0,0.875,1705,2.0,72.09,drop,0.02696755865592209,0.03910586123335559,0.16404413292884315,99470,99470,False,
device_0,0.875,1705,2.0,72.09,late,0.0,0.0,0.04246749122336774,18258,18258,False,
device_0,0.875,1706,1.1,39.6495,drop,0.02281134891356634,0.1473509437416333,0.3818287668510307,92268,92267,False,
device_0,0.875,1706,1.1,39.6495,late,0.0,0.09913127565501065,0.27444546783130946,53810,53810,False,
device_0,0.875,1706,1.2,43.254,drop,0.025478342455365708,0.03784645331396561,0.3853063416175883,96170,96169,False,
device_0,0.875,1706,1.2,43.254,late,0.0,0.0,0.2640363302027368,43223,43223,False,
device_0,0.875,1706,1.35,48.66075000000001,drop,0.026607223749528758,0.03859268447256886,0.3871748467690745,98666,98665,False,
device_0,0.875,1706,1.35,48.66075000000001,late,0.0,0.0,0.2318235589541219,30376,30376,False,
device_0,0.875,1706,1.5,54.0675,drop,0.026908195442239304,0.03880914949797388,0.16373651354709903,99347,99346,False,
device_0,0.875,1706,1.5,54.0675,late,0.0,0.0,0.06706524826364414,22888,22888,False,
device_0,0.875,1706,2.0,72.09,drop,0.02698247267924916,0.038872001265891416,0.16388301500283023,99467,99467,False,
device_0,0.875,1706,2.0,72.09,late,0.0,0.0,0.041329324760169955,17722,17722,False,
device_0,0.875,1707,1.1,39.6495,drop,0.02292190232101603,0.14734712402368222,0.38231119816808784,92262,92261,False,
device_0,0.875,1707,1.1,39.6495,late,0.0,0.09907950427842577,0.27519444016155464,53743,53743,False,
device_0,0.875,1707,1.2,43.254,drop,0.02548884808103207,0.037912030262272085,0.385522101585376,96147,96146,False,
device_0,0.875,1707,1.2,43.254,late,0.0,0.0,0.26516008222163284,43589,43589,False,
device_0,0.875,1707,1.35,48.66075000000001,drop,0.026648902074237372,0.03870690988023241,0.38739142027443535,98659,98658,False,
device_0,0.875,1707,1.35,48.66075000000001,late,0.0,0.0,0.234032494123101,30802,30802,False,
device_0,0.875,1707,1.5,54.0675,drop,0.02692985266885632,0.03893080659878747,0.1638494567675843,99332,99331,False,
device_0,0.875,1707,1.5,54.0675,late,0.0,0.0,0.06709399274247975,23396,23396,False,
device_0,0.875,1707,2.0,72.09,drop,0.027009122202682413,0.038994912063992575,0.16397057903060627,99451,99451,False,
device_0,0.875,1707,2.0,72.09,late,0.0,0.0,0.04237696146556846,18106,18106,False,
device_0,0.875,1708,1.1,39.6495,drop,0.022646483811430085,0.1473621253442893,0.3822723780115481,92088,92087,False,
device_0,0.875,1708,1.1,39.6495,late,0.0,0.09936218125755003,0.2751456703480214,53975,53975,False,
device_0,0.875,1708,1.2,43.254,drop,0.02540235673835339,0.03796954876008252,0.3855986651857573,96012,96011,False,
device_0,0.875,1708,1.2,43.254,late,0.0,0.0,0.2651501400094136,43678,43678,False,
device_0,0.875,1708,1.35,48.66075000000001,drop,0.02668904510366726,0.038769968423213924,0.3875424661902089,98659,98658,False,
device_0,0.875,1708,1.35,48.66075000000001,late,0.0,0.0,0.23498409563352401,31034,31034,False,
device_0,0.875,1708,1.5,54.0675,drop,0.026967250535168078,0.03898392311830012,0.16402843150487711,99313,99312,False,
device_0,0.875,1708,1.5,54.0675,late,0.0,0.0,0.06735816741939386,23541,23541,False,
device_0,0.875,1708,2.0,72.09,drop,0.02705455630219238,0.03903507692609445,0.164170065390955,99447,99447,False,
device_0,0.875,1708,2.0,72.09,late,0.0,0.0,0.04240564382533142,18328,18328,False,
device_0,0.875,1709,1.1,39.6495,drop,0.022975070954867324,0.14735542343060676,0.3822402644835457,92431,92430,False,
device_0,0.875,1709,1.1,39.6495,late,0.0,0.09941654875279797,0.2751293097079504,54094,54094,False,
device_0,0.875,1709,1.2,43.254,drop,0.025494532202165417,0.03789508804562332,0.3854274957951117,96212,96211,False,
device_0,0.875,1709,1.2,43.254,late,0.0,0.0,0.2650279749878524,43484,43484,False,
device_0,0.875,1709,1.35,48.66075000000001,drop,0.026661665570604575,0.03864929795861164,0.38729519785178995,98671,98670,False,
device_0,0.875,1709,1.35,48.66075000000001,late,0.0,0.0,0.23328407178033747,30631,30631,False,
device_0,0.875,1709,1.5,54.0675,drop,0.026937130686145432,0.03885149099198648,0.1637395485326867,99295,99294,False,
device_0,0.875,1709,1.5,54.0675,late,0.0,0.0,0.06711102600686682,23264,23264,False,
device_0,0.875,1709,2.0,72.09,drop,0.027004745572572264,0.038909502900186896,0.16385556416353173,99414,99414,False,
device_0,0.875,1709,2.0,72.09,late,0.0,0.0,0.04238737221619749,17964,17964,False,
device_0,0.875,1710,1.1,39.6495,drop,0.022952296486102503,0.1473597441831913,0.3820202532347943,92338,92337,False,
device_0,0.875,1710,1.1,39.6495,late,0.0,0.09936278092171548,0.2748322516715824,54031,54031,False,
device_0,0.875,1710,1.2,43.254,drop,0.02549485885236263,0.03792061565204614,0.385422599435168,96188,96187,False,
device_0,0.875,1710,1.2,43.254,late,0.0,0.0,0.26446605424554637,43389,43389,False,
device_0,0.875,1710,1.35,48.66075000000001,drop,0.026647793551716453,0.038680748224478353,0.38719097511836065,98667,98666,False,
device_0,0.875,1710,1.35,48.66075000000001,late,0.0,0.0,0.23220483584433463,30610,30610,False,
device_0,0.875,1710,1.5,54.0675,drop,0.02691663643623581,0.03886537916620572,0.16367434157591365,99307,99306,False,
device_0,0.875,1710,1.5,54.0675,late,0.0,0.0,0.06711482568504869,23125,23125,False,
device_0,0.875,1710,2.0,72.09,drop,0.026997452750355255,0.03892317335282702,0.16380882859991566,99442,99442,False,
device_0,0.875,1710,2.0,72.09,late,0.0,0.0,0.0417503372210449,17809,17809,False,
device_0,0.9375,1701,1.1,39.6495,drop,0.022747643003464862,0.147365871260812,0.38264938458954517,92097,92096,False,
device_0,0.9375,1701,1.1,39.6495,late,0.0,0.09944260618859524,0.27520532192425673,54107,54107,False,
device_0,0.9375,1701,1.2,43.254,drop,0.02553486356951046,0.03802393070710325,0.3858499649125423,96122,96121,False,
device_0,0.9375,1701,1.2,43.254,late,0.0,0.0,0.265821717817366,43994,43994,False,
device_0,0.9375,1701,1.35,48.66075000000001,drop,0.02670680177189079,0.038821802228472604,0.387607046263811,98653,98652,False,
device_0,0.9375,1701,1.35,48.66075000000001,late,0.0,0.0,0.23735011683025273,31239,31239,False,
device_0,0.9375,1701,1.5,54.0675,drop,0.026987975484948752,0.03906084200587186,0.16409580655296274,99336,99335,False,
device_0,0.9375,1701,1.5,54.0675,late,0.0,0.0,0.06715738188796255,23770,23770,False,
device_0,0.9375,1701,2.0,72.09,drop,0.027056263817737656,0.03911764434329419,0.16422632883500798,99452,99452,False,
device_0,0.9375,1701,2.0,72.09,late,0.0,0.0,0.042940670197694104,18635,18635,False,
device_0,0.9375,1702,1.1,39.6495,drop,0.022912327808885385,0.1473464892501698,0.38177629010001374,92322,92321,False,
device_0,0.9375,1702,1.1,39.6495,late,0.0,0.0992118004699768,0.2743235647606829,53846,53846,False,
device_0,0.9375,1702,1.2,43.254,drop,0.025504187741217592,0.037867125856516665,0.3853560664103451,96237,96236,False,
device_0,0.9375,1702,1.2,43.254,late,0.0,0.0,0.2634881392166353,43248,43248,False,
device_0,0.9375,1702,1.35,48.66075000000001,drop,0.0266524816817823,0.03859154739983724,0.3872287909768133,98680,98679,False,
device_0,0.9375,1702,1.35,48.66075000000001,late,0.0,0.0,0.2319078019155674,30288,30288,False,
device_0,0.9375,1702,1.5,54.0675,drop,0.026895802345132152,0.038786399592695094,0.16372035841043234,99315,99314,False,
device_0,0.9375,1702,1.5,54.0675,late,0.0,0.0,0.06699507015205311,22845,22845,False,
device_0,0.9375,1702,2.0,72.09,drop,0.026982211764907338,0.03884152639341083,0.16385018495659537,99427,99427,False,
device_0,0.9375,1702,2.0,72.09,late,0.0,0.0,0.04081004052480865,17531,17531,False,
device_0,0.9375,1703,1.1,39.6495,drop,0.022943064710707065,0.1473526009855365,0.38195361948651646,92398,92397,False,
device_0,0.9375,1703,1.1,39.6495,late,0.0,0.09909920721052656,0.27460774648123865,53930,53930,False,
device_0,0.9375,1703,1.2,43.254,drop,0.025494429891261924,0.03791329154284065,0.38532669116947554,96262,96261,False,
device_0,0.9375,1703,1.2,43.254,late,0.0,0.0,0.2642370201660485,43398,43398,False,
device_0,0.9375,1703,1.35,48.66075000000001,drop,0.026635550554438503,0.038636787531295375,0.38717891186045456,98694,98693,False,
device_0,0.9375,1703,1.35,48.66075000000001,late,0.0,0.0,0.2313782411056499,30542,30542,False,
device_0,0.9375,1703,1.5,54.0675,drop,0.026923214983438918,0.03886050137219298,0.16368215927942376,99331,99330,False,
device_0,0.9375,1703,1.5,54.0675,late,0.0,0.0,0.06708069583074701,23048,23048,False,
device_0,0.9375,1703,2.0,72.09,drop,0.026993063043056927,0.03892040497357378,0.1638215377728572,99456,99456,False,
device_0,0.9375,1703,2.0,72.09,late,0.0,0.0,0.04145097668237231,17665,17665,False,
device_0,0.9375,1704,1.1,39.6495,drop,0.022835621868904765,0.1473545595396544,0.38223499131245353,92274,92273,False,
device_0,0.9375,1704,1.1,39.6495,late,0.0,0.09912723101178694,0.2749215940952851,53833,53833,False,
device_0,0.9375,1704,1.2,43.254,drop,0.025398156214170194,0.03789210096957686,0.38556021905024623,96123,96122,False,
device_0,0.9375,1704,1.2,43.254,late,0.0,0.0,0.26517158912973793,43435,43435,False,
device_0,0.9375,1704,1.35,48.66075000000001,drop,0.02657627714293585,0.038682454424359886,0.3873675686100903,98665,98664,False,
device_0,0.9375,1704,1.35,48.66075000000001,late,0.0,0.0,0.23395182165152775,30797,30797,False,
device_0,0.9375,1704,1.5,54.0675,drop,0.026880535860904605,0.03888733890695695,0.16384345852614993,99345,99344,False,
device_0,0.9375,1704,1.5,54.0675,late,0.0,0.0,0.06719686457461166,23372,23372,False,
device_0,0.9375,1704,2.0,72.09,drop,0.026942255210075993,0.03893569130704737,0.16395376548902552,99454,99454,False,
device_0,0.9375,1704,2.0,72.09,late,0.0,0.0,0.04243641685020776,18081,18081,False,
device_0,0.9375,1705,1.1,39.6495,drop,0.023048221312019633,0.1473366853477439,0.38160760894030754,92499,92498,False,
device_0,0.9375,1705,1.1,39.6495,late,0.0,0.09897951482979984,0.2734407676809287,53616,53616,False,
device_0,0.9375,1705,1.2,43.254,drop,0.025516205030892865,0.03776754837495408,0.38519011156104904,96268,96267,False,
device_0,0.9375,1705,1.2,43.254,late,0.0,0.0,0.262976395427745,43029,43029,False,
device_0,0.9375,1705,1.35,48.66075000000001,drop,0.026643504190784324,0.03851244375280442,0.3871047444976695,98698,98697,False,
device_0,0.9375,1705,1.35,48.66075000000001,late,0.0,0.0,0.23053196662987224,30033,30033,False,
device_0,0.9375,1705,1.5,54.0675,drop,0.026921573232754865,0.03871727435337874,0.16362352077445078,99355,99354,False,
device_0,0.9375,1705,1.5,54.0675,late,0.0,0.0,0.06695846330874047,22488,22488,False,
device_0,0.9375,1705,2.0,72.09,drop,0.026985013646365668,0.0387721895078117,0.16376024038176332,99480,99480,False,
device_0,0.9375,1705,2.0,72.09,late,0.0,0.0,0.040432260985455916,17261,17261,False,
device_0,0.9375,1706,1.1,39.6495,drop,0.02288201085078398,0.14735940014951865,0.3822843451096767,92290,92289,False,
device_0,0.9375,1706,1.1,39.6495,late,0.0,0.09932303114657728,0.2755800712416365,54088,54088,False,
device_0,0.9375,1706,1.2,43.254,drop,0.025519527713134416,0.03794346704393599,0.3855741833516361,96207,96206,False,
device_0,0.9375,1706,1.2,43.254,late,0.0,0.0,0.26531830951822105,43676,43676,False,
device_0,0.9375,1706,1.35,48.66075000000001,drop,0.02668652013236496,0.038700554554010155,0.387393473333087,98688,98687,False,
device_0,0.9375,1706,1.35,48.66075000000001,late,0.0,0.0,0.23475453301465982,31080,31080,False,
device_0,0.9375,1706,1.5,54.0675,drop,0.026981360627874987,0.03891735680616891,0.16388040508579166,99355,99354,False,
device_0,0.9375,1706,1.5,54.0675,late,0.0,0.0,0.0672081151486991,23573,23573,False,
device_0,0.9375,1706,2.0,72.09,drop,0.02706610227148911,0.03897553329194954,0.1640216806028892,99490,99490,False,
device_0,0.9375,1706,2.0,72.09,late,0.0,0.0,0.04259259737816669,18212,18212,False,
device_0,0.9375,1707,1.1,39.6495,drop,0.022915472261004134,0.1473559707744977,0.3823437505890335,92298,92297,False,
device_0,0.9375,1707,1.1,39.6495,late,0.0,0.09927474293379558,0.275422029452181,53908,53908,False,
device_0,0.9375,1707,1.2,43.254,drop,0.025444081525007035,0.03790561697889476,0.38550181161243163,96095,96094,False,
device_0,0.9375,1707,1.2,43.254,late,0.0,0.0,0.26538306266582823,43622,43622,False,
device_0,0.9375,1707,1.35,48.66075000000001,drop,0.026637495245459695,0.038708852224149146,0.38733967774297917,98623,98622,False,
device_0,0.9375,1707,1.35,48.66075000000001,late,0.0,0.0,0.2337427869553319,30818,30818,False,
device_0,0.9375,1707,1.5,54.0675,drop,0.026916007822121155,0.038932335917898894,0.163816190619574,99285,99284,False,
device_0,0.9375,1707,1.5,54.0675,late,0.0,0.0,0.06710046989156697,23345,23345,False,
device_0,0.9375,1707,2.0,72.09,drop,0.026995603750755767,0.03898409538960326,0.16396429226959405,99426,99426,False,
device_0,0.9375,1707,2.0,72.09,late,0.0,0.0,0.042696340784688466,18107,18107,False,
device_0,0.9375,1708,1.1,39.6495,drop,0.023169683937334824,0.1473444317040266,0.38179780450362,92593,92592,False,
device_0,0.9375,1708,1.1,39.6495,late,0.0,0.09914009312712499,0.27401585433093156,53809,53809,False,
device_0,0.9375,1708,1.2,43.254,drop,0.025523085262733856,0.03781527353228885,0.3852421408302974,96311,96310,False,
device_0,0.9375,1708,1.2,43.254,late,0.0,0.0,0.26360742377783264,43106,43106,False,
device_0,0.9375,1708,1.35,48.66075000000001,drop,0.026630933775078504,0.03853949320730363,0.3870234459376199,98696,98695,False,
device_0,0.9375,1708,1.35,48.66075000000001,late,0.0,0.0,0.22933521424279682,29982,29982,False,
device_0,0.9375,1708,1.5,54.0675,drop,0.026907283211242052,0.03873742197494914,0.16354107703440315,99344,99343,False,
device_0,0.9375,1708,1.5,54.0675,late,0.0,0.0,0.06679586578863915,22527,22527,False,
device_0,0.9375,1708,2.0,72.09,drop,0.026967676796859293,0.03878146456561722,0.1636516258445605,99443,99443,False,
device_0,0.9375,1708,2.0,72.09,late,0.0,0.0,0.04084678131972078,17246,17246,False,
device_0,0.9375,1709,1.1,39.6495,drop,0.022789083388756695,0.14735295513482582,0.38241227641684605,92189,92188,False,
device_0,0.9375,1709,1.1,39.6495,late,0.0,0.09926699020266722,0.2750109279142141,53912,53912,False,
device_0,0.9375,1709,1.2,43.254,drop,0.025444642920782867,0.03792850989119704,0.38558590812203564,96088,96087,False,
device_0,0.9375,1709,1.2,43.254,late,0.0,0.0,0.2658035781104248,43668,43668,False,
device_0,0.9375,1709,1.35,48.66075000000001,drop,0.02666557401892589,0.03876056128207764,0.38742240600351757,98661,98660,False,
device_0,0.9375,1709,1.35,48.66075000000001,late,0.0,0.0,0.2346124521729368,30882,30882,False,
device_0,0.9375,1709,1.5,54.0675,drop,0.026968841279177962,0.03898152709654243,0.1639131733448463,99349,99348,False,
device_0,0.9375,1709,1.5,54.0675,late,0.0,0.0,0.06726438757163006,23454,23454,False,
device_0,0.9375,1709,2.0,72.09,drop,0.027027864948635606,0.03903184302225168,0.16401772940850498,99453,99453,False,
device_0,0.9375,1709,2.0,72.09,late,0.0,0.0,0.04294899017939401,18308,18308,False,
device_0,0.9375,1710,1.1,39.6495,drop,0.022936043370762216,0.1473666226821184,0.38238775543549874,92295,92294,False,
device_0,0.9375,1710,1.1,39.6495,late,0.0,0.09946319644461192,0.2752854001775489,54110,54110,False,
device_0,0.9375,1710,1.2,43.254,drop,0.025517056969429353,0.03795648849403466,0.38558352276025154,96148,96147,False,
device_0,0.9375,1710,1.2,43.254,late,0.0,0.0,0.2651409677636094,43684,43684,False,
device_0,0.9375,1710,1.35,48.66075000000001,drop,0.026675391179412,0.03874061984751449,0.387384152017634,98612,98611,False,
device_0,0.9375,1710,1.35,48.66075000000001,late,0.0,0.0,0.2347070071939325,30694,30694,False,
device_0,0.9375,1710,1.5,54.0675,drop,0.02696438829471704,0.03894693839037671,0.1638893258280665,99281,99280,False,
device_0,0.9375,1710,1.5,54.0675,late,0.0,0.0,0.06708123397397552,23437,23437,False,
device_0,0.9375,1710,2.0,72.09,drop,0.02702891449505194,0.03899815797786195,0.16401447114838413,99397,99397,False,
device_0,0.9375,1710,2.0,72.09,late,0.0,0.0,0.0423135287505966,18167,18167,False,
device_0,0.975,1701,1.1,39.6495,drop,0.02297212362526722,0.1473669138157064,0.38235311196909805,92314,92313,False,
device_0,0.975,1701,1.1,39.6495,late,0.0,0.09926424738679751,0.274929620284271,54105,54105,False,
