device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,burst_burn_in_slots,policy,interval_low_inclusive,interval_high_exclusive,count,fraction
device_0,0.875,1707,1.35,47.25,0.01,late,48,16,3,0.2,0.8774036452681541,500,500,1000,P2,1,2.0,47,0.04704704704704705
device_0,0.875,1707,1.35,47.25,0.01,late,48,16,3,0.2,0.8774036452681541,500,500,1000,P2,2,3.0,30,0.03003003003003003
device_0,0.875,1707,1.35,47.25,0.01,late,48,16,3,0.2,0.8774036452681541,500,500,1000,P2,3,5.0,54,0.05405405405405406
device_0,0.875,1707,1.35,47.25,0.01,late,48,16,3,0.2,0.8774036452681541,500,500,1000,P2,5,10.0,94,0.0940940940940941
device_0,0.875,1707,1.35,47.25,0.01,late,48,16,3,0.2,0.8774036452681541,500,500,1000,P2,10,20.0,110,0.11011011011011011
device_0,0.875,1707,1.35,47.25,0.01,late,48,16,3,0.2,0.8774036452681541,500,500,1000,P2,20,50.0,151,0.15115115115115116
device_0,0.875,1707,1.35,47.25,0.01,late,48,16,3,0.2,0.8774036452681541,500,500,1000,P2,50,100.0,172,0.17217217217217218
device_0,0.875,1707,1.35,47.25,0.01,late,48,16,3,0.2,0.8774036452681541,500,500,1000,P2,100,250.0,227,0.22722722722722724
device_0,0.875,1707,1.35,47.25,0.01,late,48,16,3,0.2,0.8774036452681541,500,500,1000,P2,250,500.0,95,0.09509509509509509
device_0,0.875,1707,1.35,47.25,0.01,late,48,16,3,0.2,0.8774036452681541,500,500,1000,P2,500,inf,19,0.01901901901901902
device_0,0.875,1708,1.35,47.25,0.01,late,48,16,3,0.20258,0.87442580026271,496,504,1000,P2,1,2.0,45,0.04504504504504504
device_0,0.875,1708,1.35,47.25,0.01,late,48,16,3,0.20258,0.87442580026271,496,504,1000,P2,2,3.0,36,0.036036036036036036
device_0,0.875,1708,1.35,47.25,0.01,late,48,16,3,0.20258,0.87442580026271,496,504,1000,P2,3,5.0,66,0.06606606606606606
device_0,0.875,1708,1.35,47.25,0.01,late,48,16,3,0.20258,0.87442580026271,496,504,1000,P2,5,10.0,89,0.0890890890890891
device_0,0.875,1708,1.35,47.25,0.01,late,48,16,3,0.20258,0.87442580026271,496,504,1000,P2,10,20.0,104,0.1041041041041041
device_0,0.875,1708,1.35,47.25,0.01,late,48,16,3,0.20258,0.87442580026271,496,504,1000,P2,20,50.0,127,0.12712712712712712
device_0,0.875,1708,1.35,47.25,0.01,late,48,16,3,0.20258,0.87442580026271,496,504,1000,P2,50,100.0,179,0.17917917917917917
device_0,0.875,1708,1.35,47.25,0.01,late,48,16,3,0.20258,0.87442580026271,496,504,1000,P2,100,250.0,232,0.23223223223223224
device_0,0.875,1708,1.35,47.25,0.01,late,48,16,3,0.20258,0.87442580026271,496,504,1000,P2,250,500.0,109,0.1091091091091091
device_0,0.875,1708,1.35,47.25,0.01,late,48,16,3,0.20258,0.87442580026271,496,504,1000,P2,500,inf,12,0.012012012012012012
device_0,0.875,1709,1.35,47.25,0.01,late,48,16,3,0.19831,0.8770598020870867,511,489,1000,P2,1,2.0,44,0.044044044044044044
device_0,0.875,1709,1.35,47.25,0.01,late,48,16,3,0.19831,0.8770598020870867,511,489,1000,P2,2,3.0,44,0.044044044044044044
device_0,0.875,1709,1.35,47.25,0.01,late,48,16,3,0.19831,0.8770598020870867,511,489,1000,P2,3,5.0,55,0.055055055055055056
device_0,0.875,1709,1.35,47.25,0.01,late,48,16,3,0.19831,0.8770598020870867,511,489,1000,P2,5,10.0,115,0.11511511511511512
device_0,0.875,1709,1.35,47.25,0.01,late,48,16,3,0.19831,0.8770598020870867,511,489,1000,P2,10,20.0,87,0.08708708708708708
device_0,0.875,1709,1.35,47.25,0.01,late,48,16,3,0.19831,0.8770598020870867,511,489,1000,P2,20,50.0,130,0.13013013013013014
device_0,0.875,1709,1.35,47.25,0.01,late,48,16,3,0.19831,0.8770598020870867,511,489,1000,P2,50,100.0,168,0.16816816816816818
device_0,0.875,1709,1.35,47.25,0.01,late,48,16,3,0.19831,0.8770598020870867,511,489,1000,P2,100,250.0,252,0.25225225225225223
device_0,0.875,1709,1.35,47.25,0.01,late,48,16,3,0.19831,0.8770598020870867,511,489,1000,P2,250,500.0,85,0.08508508508508508
device_0,0.875,1709,1.35,47.25,0.01,late,48,16,3,0.19831,0.8770598020870867,511,489,1000,P2,500,inf,19,0.01901901901901902
device_0,0.875,1710,1.35,47.25,0.01,late,48,16,3,0.19668,0.8724656025657239,493,507,1000,P2,1,2.0,61,0.06106106106106106
device_0,0.875,1710,1.35,47.25,0.01,late,48,16,3,0.19668,0.8724656025657239,493,507,1000,P2,2,3.0,43,0.043043043043043044
device_0,0.875,1710,1.35,47.25,0.01,late,48,16,3,0.19668,0.8724656025657239,493,507,1000,P2,3,5.0,58,0.05805805805805806
device_0,0.875,1710,1.35,47.25,0.01,late,48,16,3,0.19668,0.8724656025657239,493,507,1000,P2,5,10.0,90,0.09009009009009009
device_0,0.875,1710,1.35,47.25,0.01,late,48,16,3,0.19668,0.8724656025657239,493,507,1000,P2,10,20.0,97,0.0970970970970971
device_0,0.875,1710,1.35,47.25,0.01,late,48,16,3,0.19668,0.8724656025657239,493,507,1000,P2,20,50.0,145,0.14514514514514515
device_0,0.875,1710,1.35,47.25,0.01,late,48,16,3,0.19668,0.8724656025657239,493,507,1000,P2,50,100.0,162,0.16216216216216217
device_0,0.875,1710,1.35,47.25,0.01,late,48,16,3,0.19668,0.8724656025657239,493,507,1000,P2,100,250.0,235,0.23523523523523523
device_0,0.875,1710,1.35,47.25,0.01,late,48,16,3,0.19668,0.8724656025657239,493,507,1000,P2,250,500.0,89,0.0890890890890891
device_0,0.875,1710,1.35,47.25,0.01,late,48,16,3,0.19668,0.8724656025657239,493,507,1000,P2,500,inf,19,0.01901901901901902
device_0,0.9375,1701,1.35,47.25,0.01,late,48,16,3,0.20509,0.9402237906216514,498,502,1000,P2,1,2.0,51,0.05105105105105105
device_0,0.9375,1701,1.35,47.25,0.01,late,48,16,3,0.20509,0.9402237906216514,498,502,1000,P2,2,3.0,42,0.042042042042042045
device_0,0.9375,1701,1.35,47.25,0.01,late,48,16,3,0.20509,0.9402237906216514,498,502,1000,P2,3,5.0,60,0.06006006006006006
device_0,0.9375,1701,1.35,47.25,0.01,late,48,16,3,0.20509,0.9402237906216514,498,502,1000,P2,5,10.0,140,0.14014014014014015
device_0,0.9375,1701,1.35,47.25,0.01,late,48,16,3,0.20509,0.9402237906216514,498,502,1000,P2,10,20.0,142,0.14214214214214213
device_0,0.9375,1701,1.35,47.25,0.01,late,48,16,3,0.20509,0.9402237906216514,498,502,1000,P2,20,50.0,150,0.15015015015015015
device_0,0.9375,1701,1.35,47.25,0.01,late,48,16,3,0.20509,0.9402237906216514,498,502,1000,P2,50,100.0,97,0.0970970970970971
device_0,0.9375,1701,1.35,47.25,0.01,late,48,16,3,0.20509,0.9402237906216514,498,502,1000,P2,100,250.0,185,0.18518518518518517
device_0,0.9375,1701,1.35,47.25,0.01,late,48,16,3,0.20509,0.9402237906216514,498,502,1000,P2,250,500.0,102,0.1021021021021021
device_0,0.9375,1701,1.35,47.25,0.01,late,48,16,3,0.20509,0.9402237906216514,498,502,1000,P2,500,inf,30,0.03003003003003003
device_0,0.9375,1702,1.35,47.25,0.01,late,48,16,3,0.19366,0.9366016280001491,498,502,1000,P2,1,2.0,56,0.056056056056056056
device_0,0.9375,1702,1.35,47.25,0.01,late,48,16,3,0.19366,0.9366016280001491,498,502,1000,P2,2,3.0,49,0.04904904904904905
device_0,0.9375,1702,1.35,47.25,0.01,late,48,16,3,0.19366,0.9366016280001491,498,502,1000,P2,3,5.0,65,0.06506506506506507
device_0,0.9375,1702,1.35,47.25,0.01,late,48,16,3,0.19366,0.9366016280001491,498,502,1000,P2,5,10.0,157,0.15715715715715717
device_0,0.9375,1702,1.35,47.25,0.01,late,48,16,3,0.19366,0.9366016280001491,498,502,1000,P2,10,20.0,142,0.14214214214214213
device_0,0.9375,1702,1.35,47.25,0.01,late,48,16,3,0.19366,0.9366016280001491,498,502,1000,P2,20,50.0,122,0.12212212212212212
device_0,0.9375,1702,1.35,47.25,0.01,late,48,16,3,0.19366,0.9366016280001491,498,502,1000,P2,50,100.0,99,0.0990990990990991
device_0,0.9375,1702,1.35,47.25,0.01,late,48,16,3,0.19366,0.9366016280001491,498,502,1000,P2,100,250.0,180,0.18018018018018017
device_0,0.9375,1702,1.35,47.25,0.01,late,48,16,3,0.19366,0.9366016280001491,498,502,1000,P2,250,500.0,93,0.09309309309309309
device_0,0.9375,1702,1.35,47.25,0.01,late,48,16,3,0.19366,0.9366016280001491,498,502,1000,P2,500,inf,36,0.036036036036036036
device_0,0.9375,1703,1.35,47.25,0.01,late,48,16,3,0.19489,0.9369055048961522,487,513,1000,P2,1,2.0,40,0.04004004004004004
device_0,0.9375,1703,1.35,47.25,0.01,late,48,16,3,0.19489,0.9369055048961522,487,513,1000,P2,2,3.0,46,0.04604604604604605
device_0,0.9375,1703,1.35,47.25,0.01,late,48,16,3,0.19489,0.9369055048961522,487,513,1000,P2,3,5.0,83,0.08308308308308308
device_0,0.9375,1703,1.35,47.25,0.01,late,48,16,3,0.19489,0.9369055048961522,487,513,1000,P2,5,10.0,128,0.12812812812812813
device_0,0.9375,1703,1.35,47.25,0.01,late,48,16,3,0.19489,0.9369055048961522,487,513,1000,P2,10,20.0,138,0.13813813813813813
device_0,0.9375,1703,1.35,47.25,0.01,late,48,16,3,0.19489,0.9369055048961522,487,513,1000,P2,20,50.0,129,0.12912912912912913
device_0,0.9375,1703,1.35,47.25,0.01,late,48,16,3,0.19489,0.9369055048961522,487,513,1000,P2,50,100.0,116,0.11611611611611612
device_0,0.9375,1703,1.35,47.25,0.01,late,48,16,3,0.19489,0.9369055048961522,487,513,1000,P2,100,250.0,183,0.1831831831831832
device_0,0.9375,1703,1.35,47.25,0.01,late,48,16,3,0.19489,0.9369055048961522,487,513,1000,P2,250,500.0,109,0.1091091091091091
device_0,0.9375,1703,1.35,47.25,0.01,late,48,16,3,0.19489,0.9369055048961522,487,513,1000,P2,500,inf,27,0.02702702702702703
device_0,0.9375,1704,1.35,47.25,0.01,late,48,16,3,0.19999,0.9358099323716185,485,515,1000,P2,1,2.0,47,0.04704704704704705
device_0,0.9375,1704,1.35,47.25,0.01,late,48,16,3,0.19999,0.9358099323716185,485,515,1000,P2,2,3.0,37,0.037037037037037035
device_0,0.9375,1704,1.35,47.25,0.01,late,48,16,3,0.19999,0.9358099323716185,485,515,1000,P2,3,5.0,74,0.07407407407407407
device_0,0.9375,1704,1.35,47.25,0.01,late,48,16,3,0.19999,0.9358099323716185,485,515,1000,P2,5,10.0,139,0.13913913913913914
device_0,0.9375,1704,1.35,47.25,0.01,late,48,16,3,0.19999,0.9358099323716185,485,515,1000,P2,10,20.0,155,0.15515515515515516
device_0,0.9375,1704,1.35,47.25,0.01,late,48,16,3,0.19999,0.9358099323716185,485,515,1000,P2,20,50.0,114,0.11411411411411411
device_0,0.9375,1704,1.35,47.25,0.01,late,48,16,3,0.19999,0.9358099323716185,485,515,1000,P2,50,100.0,97,0.0970970970970971
device_0,0.9375,1704,1.35,47.25,0.01,late,48,16,3,0.19999,0.9358099323716185,485,515,1000,P2,100,250.0,210,0.21021021021021022
device_0,0.9375,1704,1.35,47.25,0.01,late,48,16,3,0.19999,0.9358099323716185,485,515,1000,P2,250,500.0,99,0.0990990990990991
device_0,0.9375,1704,1.35,47.25,0.01,late,48,16,3,0.19999,0.9358099323716185,485,515,1000,P2,500,inf,27,0.02702702702702703
device_0,0.9375,1705,1.35,47.25,0.01,late,48,16,3,0.19063,0.9374553760710133,477,523,1000,P2,1,2.0,46,0.04604604604604605
device_0,0.9375,1705,1.35,47.25,0.01,late,48,16,3,0.19063,0.9374553760710133,477,523,1000,P2,2,3.0,62,0.062062062062062065
device_0,0.9375,1705,1.35,47.25,0.01,late,48,16,3,0.19063,0.9374553760710133,477,523,1000,P2,3,5.0,69,0.06906906906906907
device_0,0.9375,1705,1.35,47.25,0.01,late,48,16,3,0.19063,0.9374553760710133,477,523,1000,P2,5,10.0,139,0.13913913913913914
device_0,0.9375,1705,1.35,47.25,0.01,late,48,16,3,0.19063,0.9374553760710133,477,523,1000,P2,10,20.0,128,0.12812812812812813
device_0,0.9375,1705,1.35,47.25,0.01,late,48,16,3,0.19063,0.9374553760710133,477,523,1000,P2,20,50.0,135,0.13513513513513514
device_0,0.9375,1705,1.35,47.25,0.01,late,48,16,3,0.19063,0.9374553760710133,477,523,1000,P2,50,100.0,100,0.1001001001001001
device_0,0.9375,1705,1.35,47.25,0.01,late,48,16,3,0.19063,0.9374553760710133,477,523,1000,P2,100,250.0,190,0.19019019019019018
device_0,0.9375,1705,1.35,47.25,0.01,late,48,16,3,0.19063,0.9374553760710133,477,523,1000,P2,250,500.0,103,0.1031031031031031
device_0,0.9375,1705,1.35,47.25,0.01,late,48,16,3,0.19063,0.9374553760710133,477,523,1000,P2,500,inf,27,0.02702702702702703
device_0,0.9375,1706,1.35,47.25,0.01,late,48,16,3,0.20144,0.9386428776611538,522,478,1000,P2,1,2.0,41,0.04104104104104104
device_0,0.9375,1706,1.35,47.25,0.01,late,48,16,3,0.20144,0.9386428776611538,522,478,1000,P2,2,3.0,58,0.05805805805805806
device_0,0.9375,1706,1.35,47.25,0.01,late,48,16,3,0.20144,0.9386428776611538,522,478,1000,P2,3,5.0,73,0.07307307307307308
device_0,0.9375,1706,1.35,47.25,0.01,late,48,16,3,0.20144,0.9386428776611538,522,478,1000,P2,5,10.0,149,0.14914914914914915
device_0,0.9375,1706,1.35,47.25,0.01,late,48,16,3,0.20144,0.9386428776611538,522,478,1000,P2,10,20.0,128,0.12812812812812813
device_0,0.9375,1706,1.35,47.25,0.01,late,48,16,3,0.20144,0.9386428776611538,522,478,1000,P2,20,50.0,140,0.14014014014014015
device_0,0.9375,1706,1.35,47.25,0.01,late,48,16,3,0.20144,0.9386428776611538,522,478,1000,P2,50,100.0,101,0.1011011011011011
device_0,0.9375,1706,1.35,47.25,0.01,late,48,16,3,0.20144,0.9386428776611538,522,478,1000,P2,100,250.0,184,0.1841841841841842
device_0,0.9375,1706,1.35,47.25,0.01,late,48,16,3,0.20144,0.9386428776611538,522,478,1000,P2,250,500.0,90,0.09009009009009009
device_0,0.9375,1706,1.35,47.25,0.01,late,48,16,3,0.20144,0.9386428776611538,522,478,1000,P2,500,inf,35,0.035035035035035036
device_0,0.9375,1707,1.35,47.25,0.01,late,48,16,3,0.20073,0.9386652506542138,532,468,1000,P2,1,2.0,40,0.04004004004004004
device_0,0.9375,1707,1.35,47.25,0.01,late,48,16,3,0.20073,0.9386652506542138,532,468,1000,P2,2,3.0,45,0.04504504504504504
device_0,0.9375,1707,1.35,47.25,0.01,late,48,16,3,0.20073,0.9386652506542138,532,468,1000,P2,3,5.0,69,0.06906906906906907
device_0,0.9375,1707,1.35,47.25,0.01,late,48,16,3,0.20073,0.9386652506542138,532,468,1000,P2,5,10.0,140,0.14014014014014015
device_0,0.9375,1707,1.35,47.25,0.01,late,48,16,3,0.20073,0.9386652506542138,532,468,1000,P2,10,20.0,129,0.12912912912912913
device_0,0.9375,1707,1.35,47.25,0.01,late,48,16,3,0.20073,0.9386652506542138,532,468,1000,P2,20,50.0,134,0.13413413413413414
device_0,0.9375,1707,1.35,47.25,0.01,late,48,16,3,0.20073,0.9386652506542138,532,468,1000,P2,50,100.0,121,0.12112112112112113
device_0,0.9375,1707,1.35,47.25,0.01,late,48,16,3,0.20073,0.9386652506542138,532,468,1000,P2,100,250.0,209,0.2092092092092092
device_0,0.9375,1707,1.35,47.25,0.01,late,48,16,3,0.20073,0.9386652506542138,532,468,1000,P2,250,500.0,84,0.08408408408408409
device_0,0.9375,1707,1.35,47.25,0.01,late,48,16,3,0.20073,0.9386652506542138,532,468,1000,P2,500,inf,28,0.028028028028028028
device_0,0.9375,1708,1.35,47.25,0.01,late,48,16,3,0.19042,0.9350336658268497,462,538,1000,P2,1,2.0,49,0.04904904904904905
device_0,0.9375,1708,1.35,47.25,0.01,late,48,16,3,0.19042,0.9350336658268497,462,538,1000,P2,2,3.0,42,0.042042042042042045
device_0,0.9375,1708,1.35,47.25,0.01,late,48,16,3,0.19042,0.9350336658268497,462,538,1000,P2,3,5.0,73,0.07307307307307308
device_0,0.9375,1708,1.35,47.25,0.01,late,48,16,3,0.19042,0.9350336658268497,462,538,1000,P2,5,10.0,129,0.12912912912912913
device_0,0.9375,1708,1.35,47.25,0.01,late,48,16,3,0.19042,0.9350336658268497,462,538,1000,P2,10,20.0,121,0.12112112112112113
device_0,0.9375,1708,1.35,47.25,0.01,late,48,16,3,0.19042,0.9350336658268497,462,538,1000,P2,20,50.0,146,0.14614614614614616
device_0,0.9375,1708,1.35,47.25,0.01,late,48,16,3,0.19042,0.9350336658268497,462,538,1000,P2,50,100.0,129,0.12912912912912913
device_0,0.9375,1708,1.35,47.25,0.01,late,48,16,3,0.19042,0.9350336658268497,462,538,1000,P2,100,250.0,176,0.17617617617617617
device_0,0.9375,1708,1.35,47.25,0.01,late,48,16,3,0.19042,0.9350336658268497,462,538,1000,P2,250,500.0,112,0.11211211211211211
device_0,0.9375,1708,1.35,47.25,0.01,late,48,16,3,0.19042,0.9350336658268497,462,538,1000,P2,500,inf,22,0.022022022022022022
device_0,0.9375,1709,1.35,47.25,0.01,late,48,16,3,0.20214,0.9387695757970393,501,499,1000,P2,1,2.0,42,0.042042042042042045
device_0,0.9375,1709,1.35,47.25,0.01,late,48,16,3,0.20214,0.9387695757970393,501,499,1000,P2,2,3.0,50,0.05005005005005005
device_0,0.9375,1709,1.35,47.25,0.01,late,48,16,3,0.20214,0.9387695757970393,501,499,1000,P2,3,5.0,69,0.06906906906906907
device_0,0.9375,1709,1.35,47.25,0.01,late,48,16,3,0.20214,0.9387695757970393,501,499,1000,P2,5,10.0,133,0.13313313313313313
device_0,0.9375,1709,1.35,47.25,0.01,late,48,16,3,0.20214,0.9387695757970393,501,499,1000,P2,10,20.0,142,0.14214214214214213
device_0,0.9375,1709,1.35,47.25,0.01,late,48,16,3,0.20214,0.9387695757970393,501,499,1000,P2,20,50.0,133,0.13313313313313313
device_0,0.9375,1709,1.35,47.25,0.01,late,48,16,3,0.20214,0.9387695757970393,501,499,1000,P2,50,100.0,112,0.11211211211211211
device_0,0.9375,1709,1.35,47.25,0.01,late,48,16,3,0.20214,0.9387695757970393,501,499,1000,P2,100,250.0,183,0.1831831831831832
device_0,0.9375,1709,1.35,47.25,0.01,late,48,16,3,0.20214,0.9387695757970393,501,499,1000,P2,250,500.0,114,0.11411411411411411
device_0,0.9375,1709,1.35,47.25,0.01,late,48,16,3,0.20214,0.9387695757970393,501,499,1000,P2,500,inf,21,0.021021021021021023
device_0,0.9375,1710,1.35,47.25,0.01,late,48,16,3,0.20082,0.9338903427364145,486,514,1000,P2,1,2.0,51,0.05105105105105105
device_0,0.9375,1710,1.35,47.25,0.01,late,48,16,3,0.20082,0.9338903427364145,486,514,1000,P2,2,3.0,34,0.03403403403403404
device_0,0.9375,1710,1.35,47.25,0.01,late,48,16,3,0.20082,0.9338903427364145,486,514,1000,P2,3,5.0,59,0.05905905905905906
device_0,0.9375,1710,1.35,47.25,0.01,late,48,16,3,0.20082,0.9338903427364145,486,514,1000,P2,5,10.0,111,0.1111111111111111
device_0,0.9375,1710,1.35,47.25,0.01,late,48,16,3,0.20082,0.9338903427364145,486,514,1000,P2,10,20.0,149,0.14914914914914915
device_0,0.9375,1710,1.35,47.25,0.01,late,48,16,3,0.20082,0.9338903427364145,486,514,1000,P2,20,50.0,134,0.13413413413413414
device_0,0.9375,1710,1.35,47.25,0.01,late,48,16,3,0.20082,0.9338903427364145,486,514,1000,P2,50,100.0,132,0.13213213213213212
device_0,0.9375,1710,1.35,47.25,0.01,late,48,16,3,0.20082,0.9338903427364145,486,514,1000,P2,100,250.0,211,0.21121121121121122
device_0,0.9375,1710,1.35,47.25,0.01,late,48,16,3,0.20082,0.9338903427364145,486,514,1000,P2,250,500.0,99,0.0990990990990991
device_0,0.9375,1710,1.35,47.25,0.01,late,48,16,3,0.20082,0.9338903427364145,486,514,1000,P2,500,inf,19,0.01901901901901902
device_0,0.975,1701,1.35,47.25,0.01,late,48,16,3,0.20012,0.9750727182312047,475,525,1000,P2,1,2.0,51,0.05105105105105105
device_0,0.975,1701,1.35,47.25,0.01,late,48,16,3,0.20012,0.9750727182312047,475,525,1000,P2,2,3.0,52,0.05205205205205205
device_0,0.975,1701,1.35,47.25,0.01,late,48,16,3,0.20012,0.9750727182312047,475,525,1000,P2,3,5.0,76,0.07607607607607608
device_0,0.975,1701,1.35,47.25,0.01,late,48,16,3,0.20012,0.9750727182312047,475,525,1000,P2,5,10.0,161,0.16116116116116116
device_0,0.975,1701,1.35,47.25,0.01,late,48,16,3,0.20012,0.9750727182312047,475,525,1000,P2,10,20.0,187,0.1871871871871872
device_0,0.975,1701,1.35,47.25,0.01,late,48,16,3,0.20012,0.9750727182312047,475,525,1000,P2,20,50.0,183,0.1831831831831832
device_0,0.975,1701,1.35,47.25,0.01,late,48,16,3,0.20012,0.9750727182312047,475,525,1000,P2,50,100.0,62,0.062062062062062065
device_0,0.975,1701,1.35,47.25,0.01,late,48,16,3,0.20012,0.9750727182312047,475,525,1000,P2,100,250.0,88,0.08808808808808809
device_0,0.975,1701,1.35,47.25,0.01,late,48,16,3,0.20012,0.9750727182312047,475,525,1000,P2,250,500.0,84,0.08408408408408409
device_0,0.975,1701,1.35,47.25,0.01,late,48,16,3,0.20012,0.9750727182312047,475,525,1000,P2,500,inf,55,0.055055055055055056
device_0,0.975,1702,1.35,47.25,0.01,late,48,16,3,0.19762,0.9739220248349032,483,517,1000,P2,1,2.0,41,0.04104104104104104
device_0,0.975,1702,1.35,47.25,0.01,late,48,16,3,0.19762,0.9739220248349032,483,517,1000,P2,2,3.0,50,0.05005005005005005
device_0,0.975,1702,1.35,47.25,0.01,late,48,16,3,0.19762,0.9739220248349032,483,517,1000,P2,3,5.0,86,0.08608608608608609
device_0,0.975,1702,1.35,47.25,0.01,late,48,16,3,0.19762,0.9739220248349032,483,517,1000,P2,5,10.0,140,0.14014014014014015
device_0,0.975,1702,1.35,47.25,0.01,late,48,16,3,0.19762,0.9739220248349032,483,517,1000,P2,10,20.0,204,0.2042042042042042
device_0,0.975,1702,1.35,47.25,0.01,late,48,16,3,0.19762,0.9739220248349032,483,517,1000,P2,20,50.0,183,0.1831831831831832
device_0,0.975,1702,1.35,47.25,0.01,late,48,16,3,0.19762,0.9739220248349032,483,517,1000,P2,50,100.0,57,0.057057057057057055
device_0,0.975,1702,1.35,47.25,0.01,late,48,16,3,0.19762,0.9739220248349032,483,517,1000,P2,100,250.0,96,0.0960960960960961
device_0,0.975,1702,1.35,47.25,0.01,late,48,16,3,0.19762,0.9739220248349032,483,517,1000,P2,250,500.0,90,0.09009009009009009
device_0,0.975,1702,1.35,47.25,0.01,late,48,16,3,0.19762,0.9739220248349032,483,517,1000,P2,500,inf,52,0.05205205205205205
device_0,0.975,1703,1.35,47.25,0.01,late,48,16,3,0.1984,0.975854682367182,494,506,1000,P2,1,2.0,44,0.044044044044044044
device_0,0.975,1703,1.35,47.25,0.01,late,48,16,3,0.1984,0.975854682367182,494,506,1000,P2,2,3.0,48,0.04804804804804805
device_0,0.975,1703,1.35,47.25,0.01,late,48,16,3,0.1984,0.975854682367182,494,506,1000,P2,3,5.0,70,0.07007007007007007
device_0,0.975,1703,1.35,47.25,0.01,late,48,16,3,0.1984,0.975854682367182,494,506,1000,P2,5,10.0,161,0.16116116116116116
device_0,0.975,1703,1.35,47.25,0.01,late,48,16,3,0.1984,0.975854682367182,494,506,1000,P2,10,20.0,204,0.2042042042042042
device_0,0.975,1703,1.35,47.25,0.01,late,48,16,3,0.1984,0.975854682367182,494,506,1000,P2,20,50.0,188,0.1881881881881882
device_0,0.975,1703,1.35,47.25,0.01,late,48,16,3,0.1984,0.975854682367182,494,506,1000,P2,50,100.0,60,0.06006006006006006
device_0,0.975,1703,1.35,47.25,0.01,late,48,16,3,0.1984,0.975854682367182,494,506,1000,P2,100,250.0,89,0.0890890890890891
device_0,0.975,1703,1.35,47.25,0.01,late,48,16,3,0.1984,0.975854682367182,494,506,1000,P2,250,500.0,83,0.08308308308308308
device_0,0.975,1703,1.35,47.25,0.01,late,48,16,3,0.1984,0.975854682367182,494,506,1000,P2,500,inf,52,0.05205205205205205
device_0,0.975,1704,1.35,47.25,0.01,late,48,16,3,0.19634,0.9733501805342133,485,515,1000,P2,1,2.0,37,0.037037037037037035
device_0,0.975,1704,1.35,47.25,0.01,late,48,16,3,0.19634,0.9733501805342133,485,515,1000,P2,2,3.0,53,0.05305305305305305
device_0,0.975,1704,1.35,47.25,0.01,late,48,16,3,0.19634,0.9733501805342133,485,515,1000,P2,3,5.0,97,0.0970970970970971
device_0,0.975,1704,1.35,47.25,0.01,late,48,16,3,0.19634,0.9733501805342133,485,515,1000,P2,5,10.0,164,0.16416416416416416
