device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,policy,mean_energy_j,total_energy_j,violation_rate,violation_count,max_violation_run,burst_count_ge2,violation_run_count,violation_state_bad_share,violation_state_good_count,violation_state_bad_count,selected_v,q_final,q_max,policy_metadata_json
device_0,20,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,500,P3,0.05482384,548.2384,0.05,500,14,82,173,0.984,8,492,100.0,0.0,17.79999999999984,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 17.79999999999984, ""selected_v"": 100.0}"
device_0,20,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,500,P2,0.0619176,619.176,0.05,500,66,22,22,1.0,0,500,,,,"{""budget"": 500}"
device_0,20,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,500,P3,0.0619176,619.176,0.05,500,26,77,167,1.0,0,500,1000.0,0.6999999999930362,25.749999999999847,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0169, ""100.0"": 0.0326, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.6999999999930362, ""q_max"": 25.749999999999847, ""selected_v"": 1000.0}"
device_0,20,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,1000,P2,0.0462776,462.776,0.1,1000,66,49,50,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2045,0.9342249105953369,0,1000,P3,0.046636159999999996,466.36159999999995,0.1,1000,44,80,175,0.973,27,973,1000.0,5.077285814003574e-11,169.6000000000454,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.077285814003574e-11, ""q_max"": 169.6000000000454, ""selected_v"": 1000.0}"
device_0,20,1703,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,1000,P2,0.060677600000000005,606.7760000000001,0.1,1000,66,49,50,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,20,1703,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2045,0.9342249105953369,0,1000,P3,0.060677600000000005,606.7760000000001,0.1,1000,66,75,139,1.0,0,1000,10000.0,1.4000000000505457,248.8000000000387,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0269, ""100.0"": 0.0458, ""1000.0"": 0.0982, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 1.4000000000505457, ""q_max"": 248.8000000000387, ""selected_v"": 10000.0}"
device_0,50,1701,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,0.0596768,596.768,0.01,100,36,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1701,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,0.05978304,597.8304,0.01,100,12,15,42,0.92,8,92,100.0,0.0,17.8699999999994,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.8699999999994, ""selected_v"": 100.0}"
device_0,50,1701,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,0.0611168,611.168,0.01,100,36,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1701,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,0.0611168,611.168,0.01,100,24,14,33,1.0,0,100,1000.0,3.959999999987561,25.78999999999696,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0041, ""100.0"": 0.0071, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 3.959999999987561, ""q_max"": 25.78999999999696, ""selected_v"": 1000.0}"
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,0.05292480000000001,529.248,0.05,500,114,9,9,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1701,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,0.05380128,538.0128,0.05,500,84,17,79,0.868,66,434,1000.0,0.0,169.74999999999955,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 169.74999999999955, ""selected_v"": 1000.0}"
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,0.060124800000000006,601.248,0.05,500,114,9,9,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1701,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,0.060124800000000006,601.248,0.05,500,114,14,35,1.0,0,500,10000.0,29.749999999947057,248.94999999999777,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0119, ""100.0"": 0.0183, ""1000.0"": 0.0424, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 29.749999999947057, ""q_max"": 248.94999999999777, ""selected_v"": 10000.0}"
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,0.0444848,444.84799999999996,0.1,1000,181,16,16,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,50,1701,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,0.04633072,463.3072,0.1,1000,114,27,216,0.861,139,861,1000.0,3.7130437613441813e-11,169.60000000003177,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 3.7130437613441813e-11, ""q_max"": 169.60000000003177, ""selected_v"": 1000.0}"
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,0.058884799999999994,588.848,0.1,1000,181,16,16,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,50,1701,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,0.05888480000000001,588.8480000000001,0.1,1000,114,27,109,1.0,0,1000,10000.0,102.70000000004205,248.80000000003238,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.021, ""100.0"": 0.0279, ""1000.0"": 0.066, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 102.70000000004205, ""q_max"": 248.80000000003238, ""selected_v"": 10000.0}"
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,0.0596768,596.768,0.01,100,36,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1701,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,0.05978304,597.8304,0.01,100,12,15,42,0.92,8,92,100.0,0.0,17.8699999999994,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.8699999999994, ""selected_v"": 100.0}"
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P2,0.0611168,611.168,0.01,100,36,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1701,2.0,72.09,0.01,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,100,P3,0.0611168,611.168,0.01,100,24,14,33,1.0,0,100,1000.0,3.959999999987561,25.78999999999696,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0041, ""100.0"": 0.0071, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 3.959999999987561, ""q_max"": 25.78999999999696, ""selected_v"": 1000.0}"
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,0.05292480000000001,529.248,0.05,500,114,9,9,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1701,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,0.05380128,538.0128,0.05,500,84,17,79,0.868,66,434,1000.0,0.0,169.74999999999955,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 169.74999999999955, ""selected_v"": 1000.0}"
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P2,0.060124800000000006,601.248,0.05,500,114,9,9,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1701,2.0,72.09,0.05,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,500,P3,0.060124800000000006,601.248,0.05,500,114,14,35,1.0,0,500,10000.0,29.749999999947057,248.94999999999777,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.0119, ""100.0"": 0.0183, ""1000.0"": 0.0424, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 29.749999999947057, ""q_max"": 248.94999999999777, ""selected_v"": 10000.0}"
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,0.0444848,444.84799999999996,0.1,1000,181,16,16,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,50,1701,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,0.04633072,463.3072,0.1,1000,114,27,216,0.861,139,861,1000.0,3.7130437613441813e-11,169.60000000003177,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 3.7130437613441813e-11, ""q_max"": 169.60000000003177, ""selected_v"": 1000.0}"
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P2,0.058884799999999994,588.848,0.1,1000,181,16,16,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,50,1701,2.0,72.09,0.1,late,40.0,10.0,4.0,0.191,0.9786428987979923,0,1000,P3,0.05888480000000001,588.8480000000001,0.1,1000,114,27,109,1.0,0,1000,10000.0,102.70000000004205,248.80000000003238,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.021, ""100.0"": 0.0279, ""1000.0"": 0.066, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 102.70000000004205, ""q_max"": 248.80000000003238, ""selected_v"": 10000.0}"
device_0,50,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,100,P2,0.061336800000000004,613.368,0.01,100,38,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1702,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,100,P3,0.061336800000000004,613.368,0.01,100,18,17,46,1.0,0,100,100.0,0.0,17.8699999999997,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.8699999999997, ""selected_v"": 100.0}"
device_0,50,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,100,P2,0.06277680000000001,627.768,0.01,100,38,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1702,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,100,P3,0.06277680000000001,627.768,0.01,100,26,17,39,1.0,0,100,1000.0,0.0,25.789999999999683,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0046, ""100.0"": 0.0085, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 25.789999999999683, ""selected_v"": 1000.0}"
device_0,50,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,500,P2,0.05458480000000001,545.8480000000001,0.05,500,85,13,13,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1702,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,500,P3,0.05459808000000001,545.9808,0.05,500,51,29,79,0.998,1,499,1000.0,0.0,169.7499999999963,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 169.7499999999963, ""selected_v"": 1000.0}"
device_0,50,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,500,P2,0.061784799999999994,617.848,0.05,500,85,13,13,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1702,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,500,P3,0.061784799999999994,617.848,0.05,500,27,38,112,1.0,0,500,1000.0,11.449999999999246,25.749999999999982,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.013, ""100.0"": 0.021, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 11.449999999999246, ""q_max"": 25.749999999999982, ""selected_v"": 1000.0}"
device_0,50,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,1000,P2,0.04614480000000001,461.44800000000004,0.1,1000,223,24,24,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,50,1702,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,1000,P3,0.04637056,463.7056,0.1,1000,73,35,137,0.983,17,983,1000.0,4.7078035914083216e-11,169.6000000000411,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 4.7078035914083216e-11, ""q_max"": 169.6000000000411, ""selected_v"": 1000.0}"
device_0,50,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,1000,P2,0.06054480000000001,605.4480000000001,0.1,1000,223,24,24,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,50,1702,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,1000,P3,0.060544799999999996,605.448,0.1,1000,73,31,90,1.0,0,1000,10000.0,4.491798599737251e-11,248.80000000003466,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0226, ""100.0"": 0.0316, ""1000.0"": 0.0756, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 4.491798599737251e-11, ""q_max"": 248.80000000003466, ""selected_v"": 10000.0}"
device_0,50,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,100,P2,0.061336800000000004,613.368,0.01,100,38,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1702,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,100,P3,0.061336800000000004,613.368,0.01,100,18,17,46,1.0,0,100,100.0,0.0,17.8699999999997,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.8699999999997, ""selected_v"": 100.0}"
device_0,50,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,100,P2,0.06277680000000001,627.768,0.01,100,38,4,4,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1702,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,100,P3,0.06277680000000001,627.768,0.01,100,26,17,39,1.0,0,100,1000.0,0.0,25.789999999999683,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0046, ""100.0"": 0.0085, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 25.789999999999683, ""selected_v"": 1000.0}"
device_0,50,1702,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,500,P2,0.05458480000000001,545.8480000000001,0.05,500,85,13,13,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1702,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,500,P3,0.05459808000000001,545.9808,0.05,500,51,29,79,0.998,1,499,1000.0,0.0,169.7499999999963,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 169.7499999999963, ""selected_v"": 1000.0}"
device_0,50,1702,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,500,P2,0.061784799999999994,617.848,0.05,500,85,13,13,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1702,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,500,P3,0.061784799999999994,617.848,0.05,500,27,38,112,1.0,0,500,1000.0,11.449999999999246,25.749999999999982,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.013, ""100.0"": 0.021, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 11.449999999999246, ""q_max"": 25.749999999999982, ""selected_v"": 1000.0}"
device_0,50,1702,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,1000,P2,0.04614480000000001,461.44800000000004,0.1,1000,223,24,24,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,50,1702,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0,1000,P3,0.04637056,463.7056,0.1,1000,73,35,137,0.983,17,983,1000.0,4.7078035914083216e-11,169.6000000000411,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 4.7078035914083216e-11, ""q_max"": 169.6000000000411, ""selected_v"": 1000.0}"
device_0,50,1702,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,1000,P2,0.06054480000000001,605.4480000000001,0.1,1000,223,24,24,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,50,1702,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0,1000,P3,0.060544799999999996,605.448,0.1,1000,73,31,90,1.0,0,1000,10000.0,4.491798599737251e-11,248.80000000003466,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0226, ""100.0"": 0.0316, ""1000.0"": 0.0756, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 4.491798599737251e-11, ""q_max"": 248.80000000003466, ""selected_v"": 10000.0}"
device_0,50,1703,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0,100,P2,0.059915840000000005,599.1584,0.01,100,58,3,3,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1703,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0,100,P3,0.05998224,599.8224,0.01,100,13,20,54,0.95,5,95,100.0,0.0,17.869999999999656,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.869999999999656, ""selected_v"": 100.0}"
device_0,50,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0,100,P2,0.06135584,613.5584,0.01,100,58,3,3,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0,100,P3,0.06135584,613.5584,0.01,100,58,3,3,1.0,0,100,10000.0,0.6999999999871431,97.44000000000008,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0051, ""100.0"": 0.0095, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.6999999999871431, ""q_max"": 97.44000000000008, ""selected_v"": 10000.0}"
device_0,50,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0,500,P2,0.053163840000000004,531.6384,0.05,500,188,7,7,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0,500,P3,0.05369503999999999,536.9504,0.05,500,106,30,78,0.92,40,460,1000.0,0.0,169.74999999999997,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 169.74999999999997, ""selected_v"": 1000.0}"
device_0,50,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0,500,P2,0.06036384,603.6384,0.05,500,188,7,7,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0,500,P3,0.060363839999999995,603.6383999999999,0.05,500,27,39,112,1.0,0,500,1000.0,7.799999999998517,25.749999999999975,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.013, ""100.0"": 0.0212, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 7.799999999998517, ""q_max"": 25.749999999999975, ""selected_v"": 1000.0}"
device_0,50,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0,1000,P2,0.044723839999999994,447.23839999999996,0.1,1000,193,17,17,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,50,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0,1000,P3,0.04529488,452.9488,0.1,1000,123,38,106,0.957,43,957,1000.0,5.117076207206139e-11,169.6000000000458,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.1, ""100.0"": 0.1, ""1000.0"": 0.1, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 5.117076207206139e-11, ""q_max"": 169.6000000000458, ""selected_v"": 1000.0}"
device_0,50,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0,1000,P2,0.05912384,591.2384,0.1,1000,193,17,17,1.0,0,1000,,,,"{""budget"": 1000}"
device_0,50,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0,1000,P3,0.059123840000000004,591.2384000000001,0.1,1000,188,37,89,1.0,0,1000,10000.0,7.00000000005085,248.80000000002246,"{""calibrated_violation_rate"": 0.1, ""candidate_rates"": {""10.0"": 0.0223, ""100.0"": 0.0315, ""1000.0"": 0.0805, ""10000.0"": 0.1}, ""horizon_budget_cap"": 1000, ""q_final"": 7.00000000005085, ""q_max"": 248.80000000002246, ""selected_v"": 10000.0}"
device_0,50,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0,100,P2,0.059915840000000005,599.1584,0.01,100,58,3,3,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0,100,P3,0.05998224,599.8224,0.01,100,13,20,54,0.95,5,95,100.0,0.0,17.869999999999656,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.01, ""100.0"": 0.01, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.0, ""q_max"": 17.869999999999656, ""selected_v"": 100.0}"
device_0,50,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0,100,P2,0.06135584,613.5584,0.01,100,58,3,3,1.0,0,100,,,,"{""budget"": 100}"
device_0,50,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0,100,P3,0.06135584,613.5584,0.01,100,58,3,3,1.0,0,100,10000.0,0.6999999999871431,97.44000000000008,"{""calibrated_violation_rate"": 0.01, ""candidate_rates"": {""10.0"": 0.0051, ""100.0"": 0.0095, ""1000.0"": 0.01, ""10000.0"": 0.01}, ""horizon_budget_cap"": 100, ""q_final"": 0.6999999999871431, ""q_max"": 97.44000000000008, ""selected_v"": 10000.0}"
device_0,50,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0,500,P2,0.053163840000000004,531.6384,0.05,500,188,7,7,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0,500,P3,0.05369503999999999,536.9504,0.05,500,106,30,78,0.92,40,460,1000.0,0.0,169.74999999999997,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.05, ""100.0"": 0.05, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 0.0, ""q_max"": 169.74999999999997, ""selected_v"": 1000.0}"
device_0,50,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0,500,P2,0.06036384,603.6384,0.05,500,188,7,7,1.0,0,500,,,,"{""budget"": 500}"
device_0,50,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0,500,P3,0.060363839999999995,603.6383999999999,0.05,500,27,39,112,1.0,0,500,1000.0,7.799999999998517,25.749999999999975,"{""calibrated_violation_rate"": 0.05, ""candidate_rates"": {""10.0"": 0.013, ""100.0"": 0.0212, ""1000.0"": 0.05, ""10000.0"": 0.05}, ""horizon_budget_cap"": 500, ""q_final"": 7.799999999998517, ""q_max"": 25.749999999999975, ""selected_v"": 1000.0}"
device_0,50,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0,1000,P2,0.044723839999999994,447.23839999999996,0.1,1000,193,17,17,1.0,0,1000,,,,"{""budget"": 1000}"
