device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,policy,interval_low_inclusive,interval_high_exclusive,count,fraction
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,50,100,1,0.010101010101010102
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,100,250,0,0.0
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,250,500,0,0.0
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,500,inf,0,0.0
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,1,2,0,0.0
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,2,3,0,0.0
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,3,5,0,0.0
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,5,10,0,0.0
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,10,20,0,0.0
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,20,50,0,0.0
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,50,100,52,0.5252525252525253
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,100,250,47,0.47474747474747475
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,250,500,0,0.0
device_0,2,1703,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,500,inf,0,0.0
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,1,2,263,0.5270541082164328
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,2,3,29,0.05811623246492986
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,3,5,46,0.09218436873747494
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,5,10,82,0.16432865731462926
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,10,20,50,0.10020040080160321
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,20,50,28,0.056112224448897796
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,50,100,1,0.002004008016032064
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,100,250,0,0.0
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,250,500,0,0.0
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,500,inf,0,0.0
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,1,2,40,0.08016032064128256
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,2,3,2,0.004008016032064128
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,3,5,14,0.028056112224448898
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,5,10,34,0.06813627254509018
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,10,20,161,0.3226452905811623
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,20,50,237,0.4749498997995992
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,50,100,11,0.022044088176352707
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,100,250,0,0.0
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,250,500,0,0.0
device_0,2,1703,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,500,inf,0,0.0
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,1,2,263,0.5270541082164328
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,2,3,29,0.05811623246492986
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,3,5,46,0.09218436873747494
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,5,10,82,0.16432865731462926
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,10,20,50,0.10020040080160321
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,20,50,28,0.056112224448897796
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,50,100,1,0.002004008016032064
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,100,250,0,0.0
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,250,500,0,0.0
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,500,inf,0,0.0
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,1,2,27,0.05410821643286573
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,2,3,0,0.0
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,3,5,8,0.01603206412825651
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,5,10,24,0.04809619238476954
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,10,20,182,0.36472945891783565
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,20,50,247,0.49498997995991983
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,50,100,11,0.022044088176352707
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,100,250,0,0.0
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,250,500,0,0.0
device_0,2,1703,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,500,inf,0,0.0
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,1,2,517,0.5175175175175175
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,2,3,53,0.05305305305305305
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,3,5,101,0.1011011011011011
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,5,10,169,0.16916916916916916
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,10,20,119,0.11911911911911911
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,20,50,37,0.037037037037037035
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,50,100,3,0.003003003003003003
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,100,250,0,0.0
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,250,500,0,0.0
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,500,inf,0,0.0
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,1,2,231,0.23123123123123124
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,2,3,27,0.02702702702702703
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,3,5,73,0.07307307307307308
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,5,10,211,0.21121121121121122
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,10,20,340,0.34034034034034033
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,20,50,111,0.1111111111111111
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,50,100,6,0.006006006006006006
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,100,250,0,0.0
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,250,500,0,0.0
device_0,2,1703,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,500,inf,0,0.0
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,1,2,517,0.5175175175175175
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,2,3,53,0.05305305305305305
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,3,5,101,0.1011011011011011
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,5,10,169,0.16916916916916916
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,10,20,119,0.11911911911911911
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,20,50,37,0.037037037037037035
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,50,100,3,0.003003003003003003
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,100,250,0,0.0
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,250,500,0,0.0
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,500,inf,0,0.0
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,1,2,231,0.23123123123123124
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,2,3,33,0.03303303303303303
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,3,5,76,0.07607607607607608
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,5,10,209,0.2092092092092092
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,10,20,335,0.3353353353353353
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,20,50,110,0.11011011011011011
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,50,100,5,0.005005005005005005
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,100,250,0,0.0
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,250,500,0,0.0
device_0,2,1703,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,500,inf,0,0.0
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,1,2,48,0.48484848484848486
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,2,3,5,0.050505050505050504
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,3,5,11,0.1111111111111111
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,5,10,17,0.1717171717171717
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,10,20,14,0.1414141414141414
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,20,50,3,0.030303030303030304
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,50,100,1,0.010101010101010102
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,100,250,0,0.0
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,250,500,0,0.0
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,500,inf,0,0.0
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,1,2,0,0.0
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,2,3,0,0.0
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,3,5,1,0.010101010101010102
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,5,10,0,0.0
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,10,20,0,0.0
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,20,50,1,0.010101010101010102
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,50,100,42,0.42424242424242425
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,100,250,55,0.5555555555555556
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,250,500,0,0.0
device_0,2,1703,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,500,inf,0,0.0
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,1,2,48,0.48484848484848486
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,2,3,5,0.050505050505050504
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,3,5,11,0.1111111111111111
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,5,10,17,0.1717171717171717
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,10,20,14,0.1414141414141414
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,20,50,3,0.030303030303030304
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,50,100,1,0.010101010101010102
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,100,250,0,0.0
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,250,500,0,0.0
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P2,500,inf,0,0.0
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,1,2,0,0.0
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,2,3,0,0.0
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,3,5,0,0.0
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,5,10,0,0.0
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,10,20,0,0.0
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,20,50,0,0.0
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,50,100,52,0.5252525252525253
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,100,250,47,0.47474747474747475
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,250,500,0,0.0
device_0,2,1703,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,100,P3,500,inf,0,0.0
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,1,2,263,0.5270541082164328
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,2,3,29,0.05811623246492986
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,3,5,46,0.09218436873747494
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,5,10,82,0.16432865731462926
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,10,20,50,0.10020040080160321
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,20,50,28,0.056112224448897796
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,50,100,1,0.002004008016032064
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,100,250,0,0.0
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,250,500,0,0.0
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,500,inf,0,0.0
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,1,2,40,0.08016032064128256
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,2,3,2,0.004008016032064128
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,3,5,14,0.028056112224448898
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,5,10,34,0.06813627254509018
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,10,20,161,0.3226452905811623
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,20,50,237,0.4749498997995992
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,50,100,11,0.022044088176352707
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,100,250,0,0.0
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,250,500,0,0.0
device_0,2,1703,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,500,inf,0,0.0
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,1,2,263,0.5270541082164328
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,2,3,29,0.05811623246492986
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,3,5,46,0.09218436873747494
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,5,10,82,0.16432865731462926
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,10,20,50,0.10020040080160321
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,20,50,28,0.056112224448897796
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,50,100,1,0.002004008016032064
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,100,250,0,0.0
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,250,500,0,0.0
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P2,500,inf,0,0.0
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,1,2,27,0.05410821643286573
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,2,3,0,0.0
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,3,5,8,0.01603206412825651
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,5,10,24,0.04809619238476954
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,10,20,182,0.36472945891783565
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,20,50,247,0.49498997995991983
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,50,100,11,0.022044088176352707
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,100,250,0,0.0
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,250,500,0,0.0
device_0,2,1703,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,500,P3,500,inf,0,0.0
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,1,2,517,0.5175175175175175
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,2,3,53,0.05305305305305305
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,3,5,101,0.1011011011011011
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,5,10,169,0.16916916916916916
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,10,20,119,0.11911911911911911
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,20,50,37,0.037037037037037035
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,50,100,3,0.003003003003003003
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,100,250,0,0.0
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,250,500,0,0.0
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,500,inf,0,0.0
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,1,2,231,0.23123123123123124
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,2,3,27,0.02702702702702703
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,3,5,73,0.07307307307307308
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,5,10,211,0.21121121121121122
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,10,20,340,0.34034034034034033
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,20,50,111,0.1111111111111111
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,50,100,6,0.006006006006006006
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,100,250,0,0.0
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,250,500,0,0.0
device_0,2,1703,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P3,500,inf,0,0.0
device_0,2,1703,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,1,2,517,0.5175175175175175
device_0,2,1703,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0,1000,P2,2,3,53,0.05305305305305305
