device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,check,passed,detail,severity
device_0,50.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2_le_P2prime,True,0.0613368 <= 0.0613368,required
device_0,50.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2prime_le_P3,True,0.0613368 <= 0.0613368,diagnostic
device_0,50.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2_le_P0,True,0.0613368 <= 0.06235936,required
device_0,50.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P0_le_P1,True,0.06235936 <= 0.0630248,required
device_0,50.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2_le_P2prime,True,0.0627768 <= 0.0627768,required
device_0,50.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2prime_le_P3,True,0.0627768 <= 0.0627768,diagnostic
device_0,50.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P2_le_P0,True,0.0627768 <= 0.06298264,required
device_0,50.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,energy_P0_le_P1,True,0.06298264 <= 0.0630248,required
device_0,50.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1702.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2_le_P2prime,True,0.0545848 <= 0.0545848,required
device_0,50.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2prime_le_P3,True,0.0545848 <= 0.05459808,diagnostic
device_0,50.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2_le_P0,True,0.0545848 <= 0.05985696,required
device_0,50.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P0_le_P1,True,0.05985696 <= 0.0630248,required
device_0,50.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2_le_P2prime,True,0.0617848 <= 0.0617848,required
device_0,50.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2prime_le_P3,True,0.0617848 <= 0.0617848,diagnostic
device_0,50.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P2_le_P0,True,0.0617848 <= 0.06275944,required
device_0,50.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,energy_P0_le_P1,True,0.06275944 <= 0.0630248,required
device_0,50.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1702.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2_le_P2prime,True,0.0461448 <= 0.0461448,required
device_0,50.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2prime_le_P3,True,0.0461448 <= 0.04637056,diagnostic
device_0,50.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2_le_P0,True,0.0461448 <= 0.0565696,required
device_0,50.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P0_le_P1,True,0.0565696 <= 0.0630248,required
device_0,50.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2_le_P2prime,True,0.0605448 <= 0.0605448,required
device_0,50.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2prime_le_P3,True,0.0605448 <= 0.0605448,diagnostic
device_0,50.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P2_le_P0,True,0.0605448 <= 0.06253624,required
device_0,50.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,energy_P0_le_P1,True,0.06253624 <= 0.0630248,required
device_0,50.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2035,0.9743912924194525,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2_le_P2prime,True,0.05991584 <= 0.05991584,required
device_0,50.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2prime_le_P3,True,0.05991584 <= 0.05998224,diagnostic
device_0,50.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2_le_P0,True,0.05991584 <= 0.06101808,required
device_0,50.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P0_le_P1,True,0.06101808 <= 0.06160384,required
device_0,50.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2_le_P2prime,True,0.06135584 <= 0.06135584,required
device_0,50.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2prime_le_P3,True,0.06135584 <= 0.06135584,diagnostic
device_0,50.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2_le_P0,True,0.06135584 <= 0.06154928,required
device_0,50.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P0_le_P1,True,0.06154928 <= 0.06160384,required
device_0,50.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2_le_P2prime,True,0.05316384 <= 0.05316384,required
device_0,50.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2prime_le_P3,True,0.05316384 <= 0.05369504,diagnostic
device_0,50.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2_le_P0,True,0.05316384 <= 0.0585688,required
device_0,50.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P0_le_P1,True,0.0585688 <= 0.06160384,required
device_0,50.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2_le_P2prime,True,0.06036384 <= 0.06036384,required
device_0,50.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2prime_le_P3,True,0.06036384 <= 0.06036384,diagnostic
device_0,50.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2_le_P0,True,0.06036384 <= 0.06137072,required
device_0,50.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P0_le_P1,True,0.06137072 <= 0.06160384,required
device_0,50.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P2_le_P2prime,True,0.04472384 <= 0.04504256,required
device_0,50.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P2prime_le_P3,True,0.04504256 <= 0.04529488,diagnostic
device_0,50.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P2_le_P0,True,0.04472384 <= 0.0553744,required
device_0,50.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P0_le_P1,True,0.0553744 <= 0.06160384,required
device_0,50.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P2_le_P2prime,True,0.05912384 <= 0.05918336,required
device_0,50.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P2prime_le_P3,True,0.05918336 <= 0.05912384,diagnostic
device_0,50.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P2_le_P0,True,0.05912384 <= 0.06111032,required
device_0,50.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P0_le_P1,True,0.06111032 <= 0.06160384,required
device_0,50.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,violation_P2prime_within_budget,True,0.0976 <= 0.105,required
device_0,50.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2_le_P2prime,True,0.05991584 <= 0.05991584,required
device_0,50.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2prime_le_P3,True,0.05991584 <= 0.05998224,diagnostic
device_0,50.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2_le_P0,True,0.05991584 <= 0.06103136,required
device_0,50.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P0_le_P1,True,0.06103136 <= 0.06160384,required
device_0,50.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2_le_P2prime,True,0.06135584 <= 0.06135584,required
device_0,50.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2prime_le_P3,True,0.06135584 <= 0.06135584,diagnostic
device_0,50.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P2_le_P0,True,0.06135584 <= 0.06156168,required
device_0,50.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,energy_P0_le_P1,True,0.06156168 <= 0.06160384,required
device_0,50.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,50.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2_le_P2prime,True,0.05316384 <= 0.05316384,required
device_0,50.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2prime_le_P3,True,0.05316384 <= 0.05369504,diagnostic
device_0,50.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2_le_P0,True,0.05316384 <= 0.0586352,required
device_0,50.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P0_le_P1,True,0.0586352 <= 0.06160384,required
device_0,50.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2_le_P2prime,True,0.06036384 <= 0.06036384,required
device_0,50.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2prime_le_P3,True,0.06036384 <= 0.06036384,diagnostic
device_0,50.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P2_le_P0,True,0.06036384 <= 0.06131864,required
device_0,50.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,energy_P0_le_P1,True,0.06131864 <= 0.06160384,required
device_0,50.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,50.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,50.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P2_le_P2prime,True,0.04472384 <= 0.04504256,required
device_0,50.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P2prime_le_P3,True,0.04504256 <= 0.04529488,diagnostic
device_0,50.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P2_le_P0,True,0.04472384 <= 0.05546736,required
device_0,50.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,energy_P0_le_P1,True,0.05546736 <= 0.06160384,required
device_0,50.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,50.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1928,0.9701145259868031,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
