N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,device,device_index,policy,mean_energy_j,total_energy_j,violation_rate,violation_count,max_violation_run,burst_count_ge2,violation_run_count,violation_state_bad_share,violation_state_good_count,violation_state_bad_count,boost_use_rate,boost_use_rate_good,boost_use_rate_bad,selected_v,q_final,q_max,policy_metadata_json,allocation_mean,allocation_max,allocation_nonzero_rate
2,common,0.75,1702,1.2,53.988,44.99,0.05,drop,device_0,0,I1,0.11679137380766821,1167.9137380766822,0.0234,234,3,15,217,1.0,0,234,0.1604,0.0,0.7696737044145874,,,,{},0.4883,0.5,0.9766
2,common,0.75,1702,1.2,53.988,44.99,0.05,drop,device_1,1,I1,0.11679137380766821,1167.9137380766822,0.0234,234,3,15,217,1.0,0,234,0.1604,0.0,0.7696737044145874,,,,{},0.4883,0.5,0.9766
2,common,0.75,1702,1.2,53.988,44.99,0.05,drop,device_0,0,J1,0.10568304835198439,1056.830483519844,0.0234,234,3,15,217,1.0,0,234,0.13,0.0,0.6238003838771593,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.3985635,0.655,0.9766
2,common,0.75,1702,1.2,53.988,44.99,0.05,drop,device_1,1,J1,0.1046291843705238,1046.291843705238,0.0234,234,3,15,217,1.0,0,234,0.1267,0.0,0.6079654510556622,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.39988799999999997,0.655,0.9766
2,common,0.75,1702,1.2,53.988,44.99,0.05,drop,device_0,0,I2,0.10629100187088457,1062.9100187088457,0.05,500,7,80,401,1.0,0,500,0.1338,0.0,0.6420345489443378,,,,"{""budget"": 266}",0.475,0.5,0.95
2,common,0.75,1702,1.2,53.988,44.99,0.05,drop,device_1,1,I2,0.10629100187088457,1062.9100187088457,0.05,500,7,80,401,1.0,0,500,0.1338,0.0,0.6420345489443378,,,,"{""budget"": 266}",0.475,0.5,0.95
2,common,0.75,1702,1.2,53.988,44.99,0.05,drop,device_0,0,J2,0.08985540705160408,898.5540705160408,0.05,500,4,86,401,1.0,0,500,0.0784,0.0,0.3761996161228407,,,,"{""joint"": true, ""source"": ""heuristic""}",0.400483,0.995,0.95
2,common,0.75,1702,1.2,53.988,44.99,0.05,drop,device_1,1,J2,0.08563407641501472,856.3407641501472,0.0484,484,3,76,392,1.0,0,484,0.0602,0.0,0.2888675623800384,,,,"{""joint"": true, ""source"": ""heuristic""}",0.4097969999999999,1.0,0.9516
2,common,0.75,1703,1.2,53.988,44.99,0.05,drop,device_0,0,I1,0.11584434949623591,1158.4434949623592,0.0233,233,3,25,206,1.0,0,233,0.159,0.0,0.7604017216642754,,,,{},0.48835,0.5,0.9767
2,common,0.75,1703,1.2,53.988,44.99,0.05,drop,device_1,1,I1,0.11584434949623591,1158.4434949623592,0.0233,233,3,25,206,1.0,0,233,0.159,0.0,0.7604017216642754,,,,{},0.48835,0.5,0.9767
2,common,0.75,1703,1.2,53.988,44.99,0.05,drop,device_0,0,J1,0.10437030288087619,1043.703028808762,0.0233,233,3,25,206,1.0,0,233,0.1264,0.0,0.6044954567192731,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.3972495,0.655,0.9767
2,common,0.75,1703,1.2,53.988,44.99,0.05,drop,device_1,1,J1,0.10448465293701106,1044.8465293701106,0.0233,233,3,25,206,1.0,0,233,0.1285,0.0,0.6145384983261597,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.3975925,0.655,0.9767
2,common,0.75,1703,1.2,53.988,44.99,0.05,drop,device_0,0,I2,0.10531680896362951,1053.168089636295,0.05,500,4,77,407,1.0,0,500,0.1323,0.0,0.6327116212338594,,,,"{""budget"": 267}",0.475,0.5,0.95
2,common,0.75,1703,1.2,53.988,44.99,0.05,drop,device_1,1,I2,0.10531680896362951,1053.168089636295,0.05,500,4,77,407,1.0,0,500,0.1323,0.0,0.6327116212338594,,,,"{""budget"": 267}",0.475,0.5,0.95
2,common,0.75,1703,1.2,53.988,44.99,0.05,drop,device_0,0,J2,0.08904535639635901,890.4535639635901,0.05,500,6,62,421,1.0,0,500,0.0769,0.0,0.367766618842659,,,,"{""joint"": true, ""source"": ""heuristic""}",0.39908499999999997,0.985,0.95
2,common,0.75,1703,1.2,53.988,44.99,0.05,drop,device_1,1,J2,0.08475640411292036,847.5640411292036,0.0461,461,5,73,366,1.0,0,461,0.0571,0.0,0.2730750836920134,,,,"{""joint"": true, ""source"": ""heuristic""}",0.41102700000000003,1.0,0.9539
2,common,0.975,1701,1.2,53.988,44.99,0.05,drop,device_0,0,I1,0.11411246808328869,1141.124680832887,0.0225,225,4,20,201,1.0,0,225,0.1538,0.0,0.7720883534136547,,,,{},0.48875,0.5,0.9775
2,common,0.975,1701,1.2,53.988,44.99,0.05,drop,device_1,1,I1,0.11411246808328869,1141.124680832887,0.0225,225,4,20,201,1.0,0,225,0.1538,0.0,0.7720883534136547,,,,{},0.48875,0.5,0.9775
2,common,0.975,1701,1.2,53.988,44.99,0.05,drop,device_0,0,J1,0.10298514918019064,1029.8514918019064,0.0225,225,4,20,201,1.0,0,225,0.1249,0.0,0.6270080321285141,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.3973415,0.655,0.9775
2,common,0.975,1701,1.2,53.988,44.99,0.05,drop,device_1,1,J1,0.10252428264057062,1025.2428264057062,0.0225,225,4,20,201,1.0,0,225,0.1222,0.0,0.6134538152610441,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.398068,0.655,0.9775
2,common,0.975,1701,1.2,53.988,44.99,0.05,drop,device_0,0,I2,0.10326305788646309,1032.630578864631,0.05,500,5,87,380,1.0,0,500,0.1263,0.0,0.6340361445783133,,,,"{""budget"": 275}",0.475,0.5,0.95
2,common,0.975,1701,1.2,53.988,44.99,0.05,drop,device_1,1,I2,0.10326305788646309,1032.630578864631,0.05,500,5,87,380,1.0,0,500,0.1263,0.0,0.6340361445783133,,,,"{""budget"": 275}",0.475,0.5,0.95
2,common,0.975,1701,1.2,53.988,44.99,0.05,drop,device_0,0,J2,0.08774918577783851,877.4918577783851,0.05,500,4,95,378,1.0,0,500,0.0765,0.0,0.38403614457831325,,,,"{""joint"": true, ""source"": ""heuristic""}",0.3978685,0.975,0.95
2,common,0.975,1701,1.2,53.988,44.99,0.05,drop,device_1,1,J2,0.0842276793740653,842.276793740653,0.0434,434,5,68,330,1.0,0,434,0.0558,0.0,0.28012048192771083,,,,"{""joint"": true, ""source"": ""heuristic""}",0.410896,1.0,0.9566
2,common,0.975,1702,1.2,53.988,44.99,0.05,drop,device_0,0,I1,0.11239298983877147,1123.9298983877147,0.0243,243,4,23,216,1.0,0,243,0.1473,0.0,0.7519142419601837,,,,{},0.48785,0.5,0.9757
2,common,0.975,1702,1.2,53.988,44.99,0.05,drop,device_1,1,I1,0.11239298983877147,1123.9298983877147,0.0243,243,4,23,216,1.0,0,243,0.1473,0.0,0.7519142419601837,,,,{},0.48785,0.5,0.9757
2,common,0.975,1702,1.2,53.988,44.99,0.05,drop,device_0,0,J1,0.10074351805328553,1007.4351805328554,0.0243,243,4,23,216,1.0,0,243,0.1155,0.0,0.5895865237366003,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.398054,0.655,0.9757
2,common,0.975,1702,1.2,53.988,44.99,0.05,drop,device_1,1,J1,0.10115183884968494,1011.5183884968494,0.0243,243,4,23,216,1.0,0,243,0.1174,0.0,0.599285349668198,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.39799300000000004,0.655,0.9757
2,common,0.975,1702,1.2,53.988,44.99,0.05,drop,device_0,0,I2,0.10225059381330533,1022.5059381330533,0.05,500,4,92,381,1.0,0,500,0.1216,0.0,0.6207248596222562,,,,"{""budget"": 257}",0.475,0.5,0.95
2,common,0.975,1702,1.2,53.988,44.99,0.05,drop,device_1,1,I2,0.10225059381330533,1022.5059381330533,0.05,500,4,92,381,1.0,0,500,0.1216,0.0,0.6207248596222562,,,,"{""budget"": 257}",0.475,0.5,0.95
2,common,0.975,1702,1.2,53.988,44.99,0.05,drop,device_0,0,J2,0.08825635147422067,882.5635147422067,0.05,500,4,96,378,1.0,0,500,0.0778,0.0,0.39714139867279225,,,,"{""joint"": true, ""source"": ""heuristic""}",0.39725350000000004,0.96,0.95
2,common,0.975,1702,1.2,53.988,44.99,0.05,drop,device_1,1,J2,0.0856371217386725,856.371217386725,0.0363,363,5,47,305,1.0,0,363,0.0569,0.0,0.29045431342521694,,,,"{""joint"": true, ""source"": ""heuristic""}",0.414788,1.0,0.9637
2,common,0.975,1703,1.2,53.988,44.99,0.05,drop,device_0,0,I1,0.11223888675633602,1122.3888675633602,0.0207,207,3,19,187,1.0,0,207,0.1464,0.0,0.7605194805194805,,,,{},0.48965,0.5,0.9793
2,common,0.975,1703,1.2,53.988,44.99,0.05,drop,device_1,1,I1,0.11223888675633602,1122.3888675633602,0.0207,207,3,19,187,1.0,0,207,0.1464,0.0,0.7605194805194805,,,,{},0.48965,0.5,0.9793
2,common,0.975,1703,1.2,53.988,44.99,0.05,drop,device_0,0,J1,0.10091357731688531,1009.1357731688531,0.0207,207,3,19,187,1.0,0,207,0.1161,0.0,0.6031168831168832,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.399661,0.655,0.9793
2,common,0.975,1703,1.2,53.988,44.99,0.05,drop,device_1,1,J1,0.10066301588646795,1006.6301588646795,0.0207,207,3,19,187,1.0,0,207,0.116,0.0,0.6025974025974026,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.3996975,0.655,0.9793
2,common,0.975,1703,1.2,53.988,44.99,0.05,drop,device_0,0,I2,0.10068858853601464,1006.8858853601464,0.05,500,5,89,372,1.0,0,500,0.1171,0.0,0.6083116883116884,,,,"{""budget"": 293}",0.475,0.5,0.95
2,common,0.975,1703,1.2,53.988,44.99,0.05,drop,device_1,1,I2,0.10068858853601464,1006.8858853601464,0.05,500,5,89,372,1.0,0,500,0.1171,0.0,0.6083116883116884,,,,"{""budget"": 293}",0.475,0.5,0.95
2,common,0.975,1703,1.2,53.988,44.99,0.05,drop,device_0,0,J2,0.08451763780858684,845.1763780858685,0.05,500,5,108,360,1.0,0,500,0.0644,0.0,0.33454545454545453,,,,"{""joint"": true, ""source"": ""heuristic""}",0.40016599999999997,1.0,0.95
2,common,0.975,1703,1.2,53.988,44.99,0.05,drop,device_1,1,J2,0.08271903007969966,827.1903007969967,0.05,500,4,93,378,1.0,0,500,0.0574,0.0,0.29818181818181816,,,,"{""joint"": true, ""source"": ""heuristic""}",0.40078,0.995,0.95
2,independent,0.0,1701,1.2,53.988,44.99,0.05,late,device_0,0,I1,0.12005702257689638,1200.5702257689638,0.0214,214,2,3,211,1.0,0,214,0.1581,0.0,0.7746202841744243,,,,{},0.4893,0.5,0.9786
2,independent,0.0,1701,1.2,53.988,44.99,0.05,late,device_1,1,I1,0.12011106266344328,1201.1106266344327,0.0238,238,3,9,228,1.0,0,238,0.1568,0.0,0.7578540357660706,,,,{},0.4881,0.5,0.9762
2,independent,0.0,1701,1.2,53.988,44.99,0.05,late,device_0,0,J1,0.09852751551165725,985.2751551165725,0.0214,214,2,3,211,1.0,0,214,0.0918,0.00025128785023244125,0.4487996080352768,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.41692299999999993,0.96,0.9786
2,independent,0.0,1701,1.2,53.988,44.99,0.05,late,device_1,1,J1,0.09976682289585193,997.6682289585192,0.0238,238,3,9,228,1.0,0,238,0.0968,0.0005043500189131257,0.4659255679072015,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.41474449999999996,0.975,0.9762
2,independent,0.0,1701,1.2,53.988,44.99,0.05,late,device_0,0,I2,0.11185999440548,1118.5999440548,0.05,500,2,23,477,1.0,0,500,0.1295,0.0,0.6344928956393925,,,,"{""budget"": 286}",0.475,0.5,0.95
2,independent,0.0,1701,1.2,53.988,44.99,0.05,late,device_1,1,I2,0.11260540850775706,1126.0540850775706,0.05,500,3,24,473,1.0,0,500,0.1306,0.0,0.6312228129531174,,,,"{""budget"": 262}",0.475,0.5,0.95
2,independent,0.0,1701,1.2,53.988,44.99,0.05,late,device_0,0,J2,0.08913825600482281,891.3825600482281,0.05,500,3,29,470,0.872,64,436,0.0606,0.00025128785023244125,0.29593336599706027,,,,"{""joint"": true, ""source"": ""heuristic""}",0.4145225,1.0,0.95
2,independent,0.0,1701,1.2,53.988,44.99,0.05,late,device_1,1,J2,0.09024387768679698,902.4387768679699,0.05,500,3,30,467,0.914,43,457,0.0657,0.0,0.31754470758820685,,,,"{""joint"": true, ""source"": ""heuristic""}",0.41472250000000005,1.0,0.95
2,independent,0.0,1702,1.2,53.988,44.99,0.05,late,device_0,0,I1,0.11961045012010972,1196.1045012010973,0.0216,216,2,6,210,1.0,0,216,0.1579,0.0,0.7725048923679061,,,,{},0.4892,0.5,0.9784
2,independent,0.0,1702,1.2,53.988,44.99,0.05,late,device_1,1,I1,0.11747783707454264,1174.7783707454264,0.0239,239,2,4,235,1.0,0,239,0.1522,0.0,0.7598602096854717,,,,{},0.48805,0.5,0.9761
2,independent,0.0,1702,1.2,53.988,44.99,0.05,late,device_0,0,J1,0.09940254568161658,994.0254568161658,0.0216,216,2,6,210,1.0,0,216,0.0986,0.0005027652086475615,0.48043052837573386,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.4155875,0.99,0.9784
2,independent,0.0,1702,1.2,53.988,44.99,0.05,late,device_1,1,J1,0.09708289854304522,970.8289854304522,0.0239,239,2,4,235,1.0,0,239,0.09,0.00012504689258471927,0.4488267598602097,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.41216050000000004,0.99,0.9761
2,independent,0.0,1702,1.2,53.988,44.99,0.05,late,device_0,0,I2,0.11148548184590232,1114.8548184590231,0.05,500,3,23,476,1.0,0,500,0.1295,0.0,0.6335616438356164,,,,"{""budget"": 284}",0.475,0.5,0.95
2,independent,0.0,1702,1.2,53.988,44.99,0.05,late,device_1,1,I2,0.10998099796222109,1099.809979622211,0.05,500,3,19,480,1.0,0,500,0.1261,0.0,0.6295556665002496,,,,"{""budget"": 261}",0.475,0.5,0.95
2,independent,0.0,1702,1.2,53.988,44.99,0.05,late,device_0,0,J2,0.09013268714221424,901.3268714221424,0.0483,483,3,25,455,0.8385093167701864,78,405,0.0675,0.0,0.3302348336594912,,,,"{""joint"": true, ""source"": ""heuristic""}",0.414443,0.995,0.9517
2,independent,0.0,1702,1.2,53.988,44.99,0.05,late,device_1,1,J2,0.08824708980548614,882.4708980548614,0.05,500,3,25,474,0.906,47,453,0.0627,0.0,0.3130304543185222,,,,"{""joint"": true, ""source"": ""heuristic""}",0.41197749999999994,1.0,0.95
2,independent,0.0,1703,1.2,53.988,44.99,0.05,late,device_0,0,I1,0.11735769209133576,1173.5769209133575,0.0213,213,2,4,209,1.0,0,213,0.1529,0.0,0.7702770780856423,,,,{},0.48935,0.5,0.9787
2,independent,0.0,1703,1.2,53.988,44.99,0.05,late,device_1,1,I1,0.11843561297691235,1184.3561297691235,0.0226,226,2,4,222,1.0,0,226,0.1522,0.0,0.7655935613682092,,,,{},0.4887,0.5,0.9774
2,independent,0.0,1703,1.2,53.988,44.99,0.05,late,device_0,0,J1,0.0965126851982542,965.1268519825421,0.0213,213,2,4,209,1.0,0,213,0.0903,0.0012476606363069245,0.44987405541561715,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.41520050000000003,0.995,0.9787
2,independent,0.0,1703,1.2,53.988,44.99,0.05,late,device_1,1,J1,0.0962477864144407,962.477864144407,0.0226,226,2,4,222,1.0,0,226,0.0855,0.0006240639041437844,0.4275653923541248,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.41661499999999996,0.975,0.9774
2,independent,0.0,1703,1.2,53.988,44.99,0.05,late,device_0,0,I2,0.1091230932608873,1091.230932608873,0.05,500,3,25,474,1.0,0,500,0.1242,0.0,0.6256926952141058,,,,"{""budget"": 287}",0.475,0.5,0.95
2,independent,0.0,1703,1.2,53.988,44.99,0.05,late,device_1,1,I2,0.11055855517823943,1105.5855517823943,0.05,500,2,28,472,1.0,0,500,0.1248,0.0,0.6277665995975855,,,,"{""budget"": 274}",0.475,0.5,0.95
2,independent,0.0,1703,1.2,53.988,44.99,0.05,late,device_0,0,J2,0.08649882644281068,864.9882644281067,0.05,500,4,28,470,0.914,43,457,0.0565,0.0,0.28463476070528965,,,,"{""joint"": true, ""source"": ""heuristic""}",0.41322349999999997,1.0,0.95
2,independent,0.0,1703,1.2,53.988,44.99,0.05,late,device_1,1,J2,0.08822997223535362,882.2997223535361,0.0488,488,3,15,472,0.8401639344262295,78,410,0.0602,0.0,0.3028169014084507,,,,"{""joint"": true, ""source"": ""heuristic""}",0.4144285,1.0,0.9512
2,independent,0.75,1701,1.2,53.988,44.99,0.05,late,device_0,0,I1,0.11912068290739271,1191.206829073927,0.0218,218,3,17,200,1.0,0,218,0.155,0.0,0.760549558390579,,,,{},0.4891,0.5,0.9782
2,independent,0.75,1701,1.2,53.988,44.99,0.05,late,device_1,1,I1,0.11879149227280214,1187.9149227280213,0.0217,217,3,20,193,1.0,0,217,0.1553,0.0,0.7707196029776675,,,,{},0.48915,0.5,0.9783
2,independent,0.75,1701,1.2,53.988,44.99,0.05,late,device_0,0,J1,0.09773035492637754,977.3035492637754,0.0218,218,3,17,200,1.0,0,218,0.0906,0.0008791760864104496,0.4411187438665358,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.4173965,1.0,0.9782
2,independent,0.75,1701,1.2,53.988,44.99,0.05,late,device_1,1,J1,0.09849336242215197,984.9336242215196,0.0217,217,3,20,193,1.0,0,217,0.095,0.0003757044458359424,0.46997518610421835,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.41492049999999997,0.945,0.9783
2,independent,0.75,1701,1.2,53.988,44.99,0.05,late,device_0,0,I2,0.11102551932379515,1110.2551932379515,0.05,500,4,80,400,1.0,0,500,0.1268,0.0,0.6221786064769381,,,,"{""budget"": 282}",0.475,0.5,0.95
2,independent,0.75,1701,1.2,53.988,44.99,0.05,late,device_1,1,I2,0.11067761842938889,1106.776184293889,0.05,500,5,87,387,1.0,0,500,0.127,0.0,0.630272952853598,,,,"{""budget"": 283}",0.475,0.5,0.95
2,independent,0.75,1701,1.2,53.988,44.99,0.05,late,device_0,0,J2,0.08884070597960358,888.4070597960358,0.05,500,5,78,392,0.872,64,436,0.0613,0.00025119316754584274,0.2998037291462218,,,,"{""joint"": true, ""source"": ""heuristic""}",0.41395200000000004,1.0,0.95
2,independent,0.75,1701,1.2,53.988,44.99,0.05,late,device_1,1,J2,0.08783886534410285,878.3886534410284,0.05,500,3,80,401,0.916,42,458,0.0579,0.0,0.2873449131513648,,,,"{""joint"": true, ""source"": ""heuristic""}",0.41331850000000003,1.0,0.95
2,independent,0.75,1702,1.2,53.988,44.99,0.05,late,device_0,0,I1,0.12088468848977124,1208.8468848977125,0.0234,234,3,15,217,1.0,0,234,0.1604,0.0,0.7696737044145874,,,,{},0.4883,0.5,0.9766
2,independent,0.75,1702,1.2,53.988,44.99,0.05,late,device_1,1,I1,0.12136345865889421,1213.634586588942,0.0233,233,3,17,214,1.0,0,233,0.1611,0.0,0.7678741658722593,,,,{},0.48835,0.5,0.9767
2,independent,0.75,1702,1.2,53.988,44.99,0.05,late,device_0,0,J1,0.09988014649832207,998.8014649832207,0.0234,234,3,15,217,1.0,0,234,0.0975,0.00012632642748863063,0.4673704414587332,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.41621949999999996,1.0,0.9766
2,independent,0.75,1702,1.2,53.988,44.99,0.05,late,device_1,1,J1,0.10123816936695851,1012.381693669585,0.0233,233,3,17,214,1.0,0,233,0.0998,0.0007593014426727411,0.47283126787416585,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.41468299999999997,0.97,0.9767
2,independent,0.75,1702,1.2,53.988,44.99,0.05,late,device_0,0,I2,0.11325867820617598,1132.5867820617598,0.05,500,4,68,411,1.0,0,500,0.1338,0.0,0.6420345489443378,,,,"{""budget"": 266}",0.475,0.5,0.95
2,independent,0.75,1702,1.2,53.988,44.99,0.05,late,device_1,1,I2,0.11370132854373806,1137.0132854373805,0.05,500,5,77,409,1.0,0,500,0.1344,0.0,0.6406101048617732,,,,"{""budget"": 267}",0.475,0.5,0.95
2,independent,0.75,1702,1.2,53.988,44.99,0.05,late,device_0,0,J2,0.09037375421676373,903.7375421676373,0.05,500,5,80,398,0.886,57,443,0.0657,0.00025265285497726126,0.31429942418426104,,,,"{""joint"": true, ""source"": ""heuristic""}",0.41521949999999996,1.0,0.95
2,independent,0.75,1702,1.2,53.988,44.99,0.05,late,device_1,1,J2,0.09083430110763618,908.3430110763618,0.05,500,6,77,393,0.94,30,470,0.0648,0.0,0.3088655862726406,,,,"{""joint"": true, ""source"": ""heuristic""}",0.4146639999999999,0.995,0.95
2,independent,0.75,1703,1.2,53.988,44.99,0.05,late,device_0,0,I1,0.11990781357398944,1199.0781357398944,0.0233,233,3,25,206,1.0,0,233,0.159,0.0,0.7604017216642754,,,,{},0.48835,0.5,0.9767
2,independent,0.75,1703,1.2,53.988,44.99,0.05,late,device_1,1,I1,0.11724000729577369,1172.400072957737,0.0194,194,3,19,174,1.0,0,194,0.1511,0.0,0.7768637532133676,,,,{},0.4903,0.5,0.9806
2,independent,0.75,1703,1.2,53.988,44.99,0.05,late,device_0,0,J1,0.09916058783871833,991.6058783871832,0.0233,233,3,25,206,1.0,0,233,0.0966,0.0007586294095334429,0.45911047345767575,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.414296,1.0,0.9767
2,independent,0.75,1703,1.2,53.988,44.99,0.05,late,device_1,1,J1,0.096948584999956,969.48584999956,0.0194,194,3,19,174,1.0,0,194,0.0909,0.0007448789571694599,0.46426735218508997,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.41668950000000005,0.995,0.9806
2,independent,0.75,1703,1.2,53.988,44.99,0.05,late,device_0,0,I2,0.11223720127474583,1122.3720127474583,0.05,500,3,83,407,1.0,0,500,0.1323,0.0,0.6327116212338594,,,,"{""budget"": 267}",0.475,0.5,0.95
2,independent,0.75,1703,1.2,53.988,44.99,0.05,late,device_1,1,I2,0.10848059824552106,1084.8059824552106,0.05,500,6,80,393,1.0,0,500,0.1205,0.0,0.6195372750642674,,,,"{""budget"": 306}",0.475,0.5,0.95
2,independent,0.75,1703,1.2,53.988,44.99,0.05,late,device_0,0,J2,0.09027715121866442,902.7715121866443,0.0474,474,5,72,378,0.9240506329113924,36,438,0.0677,0.0,0.3237685318029651,,,,"{""joint"": true, ""source"": ""heuristic""}",0.4141925,1.0,0.9526
2,independent,0.75,1703,1.2,53.988,44.99,0.05,late,device_1,1,J2,0.08665009240762392,866.5009240762392,0.0485,485,4,66,394,0.9216494845360824,38,447,0.0557,0.0,0.2863753213367609,,,,"{""joint"": true, ""source"": ""heuristic""}",0.41408950000000005,1.0,0.9515
2,independent,0.975,1701,1.2,53.988,44.99,0.05,late,device_0,0,I1,0.11805222674383363,1180.5222674383363,0.0225,225,4,20,201,1.0,0,225,0.1538,0.0,0.7720883534136547,,,,{},0.48875,0.5,0.9775
2,independent,0.975,1701,1.2,53.988,44.99,0.05,late,device_1,1,I1,0.11796965339724624,1179.6965339724625,0.0228,228,2,18,210,1.0,0,228,0.1503,0.0,0.765274949083503,,,,{},0.4886,0.5,0.9772
2,independent,0.975,1701,1.2,53.988,44.99,0.05,late,device_0,0,J1,0.0972788376346235,972.7883763462349,0.0225,225,4,20,201,1.0,0,225,0.0924,0.0006243756243756244,0.46134538152610444,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.41476999999999997,0.965,0.9775
2,independent,0.975,1701,1.2,53.988,44.99,0.05,late,device_1,1,J1,0.09600191432017072,960.0191432017072,0.0228,228,2,18,210,1.0,0,228,0.0847,0.00024888003982080636,0.430244399185336,,,,"{""joint"": true, ""violation_set"": ""fixed_to_I1""}",0.4172785,0.99,0.9772
2,independent,0.975,1701,1.2,53.988,44.99,0.05,late,device_0,0,I2,0.11015757917121384,1101.5757917121384,0.05,500,7,79,380,1.0,0,500,0.1263,0.0,0.6340361445783133,,,,"{""budget"": 275}",0.475,0.5,0.95
2,independent,0.975,1701,1.2,53.988,44.99,0.05,late,device_1,1,I2,0.11015832213904173,1101.5832213904173,0.05,500,5,88,389,1.0,0,500,0.1231,0.0,0.6267820773930753,,,,"{""budget"": 272}",0.475,0.5,0.95
2,independent,0.975,1701,1.2,53.988,44.99,0.05,late,device_0,0,J2,0.08752768791507906,875.2768791507906,0.05,500,5,86,379,0.922,39,461,0.059,0.00012487512487512488,0.2956827309236948,,,,"{""joint"": true, ""source"": ""heuristic""}",0.41218600000000005,1.0,0.95
2,independent,0.975,1701,1.2,53.988,44.99,0.05,late,device_1,1,J2,0.08671631511739947,867.1631511739947,0.05,500,8,90,374,0.9,50,450,0.0544,0.0,0.2769857433808554,,,,"{""joint"": true, ""source"": ""heuristic""}",0.4145805,0.99,0.95
2,independent,0.975,1702,1.2,53.988,44.99,0.05,late,device_0,0,I1,0.11664495161468322,1166.4495161468321,0.0243,243,4,23,216,1.0,0,243,0.1473,0.0,0.7519142419601837,,,,{},0.48785,0.5,0.9757
