N,channel_sync,rho,seed,deadline_ratio,deadline_ms,d_min_n_ms,epsilon,skip_mode,elapsed_seconds,slots,J2_iterations
2,independent,0.75,1701,1.5,67.485,44.99,0.15,drop,1.1527484000107506,50000,20
2,independent,0.75,1702,1.5,67.485,44.99,0.15,drop,1.1432917000056477,50000,20
2,independent,0.75,1703,1.5,67.485,44.99,0.15,drop,1.1587872999953106,50000,20
2,independent,0.75,1704,1.5,67.485,44.99,0.15,drop,1.1516260000062175,50000,20
2,independent,0.75,1705,1.5,67.485,44.99,0.15,drop,1.171533000000636,50000,20
2,independent,0.75,1706,1.5,67.485,44.99,0.15,drop,1.214710499989451,50000,20
2,independent,0.75,1707,1.5,67.485,44.99,0.15,drop,1.2083920000004582,50000,20
2,independent,0.75,1708,1.5,67.485,44.99,0.15,drop,1.176800800007186,50000,20
2,independent,0.75,1709,1.5,67.485,44.99,0.15,drop,1.1731682999961777,50000,20
2,independent,0.75,1710,1.5,67.485,44.99,0.15,drop,1.1717751999967732,50000,20
2,independent,0.975,1701,1.5,67.485,44.99,0.15,drop,1.2005089999875054,50000,20
2,independent,0.975,1702,1.5,67.485,44.99,0.15,drop,1.1461514999973588,50000,20
2,independent,0.975,1703,1.5,67.485,44.99,0.15,drop,1.1637487999978475,50000,20
2,independent,0.975,1704,1.5,67.485,44.99,0.15,drop,1.2568552999873646,50000,20
2,independent,0.975,1705,1.5,67.485,44.99,0.15,drop,1.1644653999974253,50000,20
2,independent,0.975,1706,1.5,67.485,44.99,0.15,drop,1.1650940999970771,50000,20
2,independent,0.975,1707,1.5,67.485,44.99,0.15,drop,1.2261513999983435,50000,20
2,independent,0.975,1708,1.5,67.485,44.99,0.15,drop,1.1635861999966437,50000,20
2,independent,0.975,1709,1.5,67.485,44.99,0.15,drop,1.1700149999960558,50000,20
2,independent,0.975,1710,1.5,67.485,44.99,0.15,drop,1.2322894999961136,50000,20
2,common,0.0,1701,1.5,67.485,44.99,0.15,drop,1.977400599993416,50000,20
2,common,0.0,1702,1.5,67.485,44.99,0.15,drop,2.0272305000107735,50000,20
2,common,0.0,1703,1.5,67.485,44.99,0.15,drop,1.9873860999941826,50000,20
2,common,0.0,1704,1.5,67.485,44.99,0.15,drop,2.0320791999984067,50000,20
2,common,0.0,1705,1.5,67.485,44.99,0.15,drop,2.013809600000968,50000,20
2,common,0.0,1706,1.5,67.485,44.99,0.15,drop,1.967279000004055,50000,20
2,common,0.0,1707,1.5,67.485,44.99,0.15,drop,2.004979099991033,50000,20
2,common,0.0,1708,1.5,67.485,44.99,0.15,drop,1.8375593999953708,50000,20
2,common,0.0,1709,1.5,67.485,44.99,0.15,drop,1.9032621999940602,50000,20
2,common,0.0,1710,1.5,67.485,44.99,0.15,drop,1.7773969999980181,50000,20
2,common,0.75,1701,1.5,67.485,44.99,0.15,drop,2.052868099999614,50000,20
2,common,0.75,1702,1.5,67.485,44.99,0.15,drop,1.8018011000094702,50000,20
2,common,0.75,1703,1.5,67.485,44.99,0.15,drop,1.894863900000928,50000,20
2,common,0.75,1704,1.5,67.485,44.99,0.15,drop,1.8628950999991503,50000,20
2,common,0.75,1705,1.5,67.485,44.99,0.15,drop,1.9645689000026323,50000,20
2,common,0.75,1706,1.5,67.485,44.99,0.15,drop,1.965057199995499,50000,20
2,common,0.75,1707,1.5,67.485,44.99,0.15,drop,1.917349799987278,50000,20
2,common,0.75,1708,1.5,67.485,44.99,0.15,drop,1.857994999998482,50000,20
2,common,0.75,1709,1.5,67.485,44.99,0.15,drop,1.8826950999937253,50000,20
2,common,0.75,1710,1.5,67.485,44.99,0.15,drop,1.835124999997788,50000,20
2,common,0.975,1701,1.5,67.485,44.99,0.15,drop,1.9851025999960257,50000,20
2,common,0.975,1702,1.5,67.485,44.99,0.15,drop,1.8816532000055304,50000,20
2,common,0.975,1703,1.5,67.485,44.99,0.15,drop,1.6759753999940585,50000,20
2,common,0.975,1704,1.5,67.485,44.99,0.15,drop,2.043680199989467,50000,20
2,common,0.975,1705,1.5,67.485,44.99,0.15,drop,1.80787920000148,50000,20
2,common,0.975,1706,1.5,67.485,44.99,0.15,drop,1.795282799997949,50000,20
2,common,0.975,1707,1.5,67.485,44.99,0.15,drop,1.9906408000097144,50000,20
2,common,0.975,1708,1.5,67.485,44.99,0.15,drop,1.7823532999900635,50000,20
2,common,0.975,1709,1.5,67.485,44.99,0.15,drop,1.8390789999975823,50000,20
2,common,0.975,1710,1.5,67.485,44.99,0.15,drop,1.8625205999996979,50000,20
2,independent,0.0,1701,1.5,67.485,44.99,0.15,late,1.3482817000040086,50000,20
2,independent,0.0,1702,1.5,67.485,44.99,0.15,late,1.288749999992433,50000,20
2,independent,0.0,1703,1.5,67.485,44.99,0.15,late,1.3066867000015918,50000,20
2,independent,0.0,1704,1.5,67.485,44.99,0.15,late,1.309287399999448,50000,20
2,independent,0.0,1705,1.5,67.485,44.99,0.15,late,1.325295600006939,50000,20
2,independent,0.0,1706,1.5,67.485,44.99,0.15,late,1.321288299994194,50000,20
2,independent,0.0,1707,1.5,67.485,44.99,0.15,late,1.3394255000021076,50000,20
2,independent,0.0,1708,1.5,67.485,44.99,0.15,late,1.328376000004937,50000,20
2,independent,0.0,1709,1.5,67.485,44.99,0.15,late,1.306712300007348,50000,20
2,independent,0.0,1710,1.5,67.485,44.99,0.15,late,1.3299281999934465,50000,20
2,independent,0.75,1701,1.5,67.485,44.99,0.15,late,1.2343190000101458,50000,20
2,independent,0.75,1702,1.5,67.485,44.99,0.15,late,1.3312098999886075,50000,20
2,independent,0.75,1703,1.5,67.485,44.99,0.15,late,1.3263263999979245,50000,20
2,independent,0.75,1704,1.5,67.485,44.99,0.15,late,1.3232518000004347,50000,20
2,independent,0.75,1705,1.5,67.485,44.99,0.15,late,1.3429793000104837,50000,20
2,independent,0.75,1706,1.5,67.485,44.99,0.15,late,1.2792048000119394,50000,20
2,independent,0.75,1707,1.5,67.485,44.99,0.15,late,1.3189815999940038,50000,20
2,independent,0.75,1708,1.5,67.485,44.99,0.15,late,1.3549910000001546,50000,20
2,independent,0.75,1709,1.5,67.485,44.99,0.15,late,1.3084858000074746,50000,20
2,independent,0.75,1710,1.5,67.485,44.99,0.15,late,1.2855562999902759,50000,20
2,independent,0.975,1701,1.5,67.485,44.99,0.15,late,1.3416183999943314,50000,20
2,independent,0.975,1702,1.5,67.485,44.99,0.15,late,1.3231280999898445,50000,20
2,independent,0.975,1703,1.5,67.485,44.99,0.15,late,1.2974763000092935,50000,20
2,independent,0.975,1704,1.5,67.485,44.99,0.15,late,1.3227264000015566,50000,20
2,independent,0.975,1705,1.5,67.485,44.99,0.15,late,1.2630131000041729,50000,20
2,independent,0.975,1706,1.5,67.485,44.99,0.15,late,1.3484946999960812,50000,20
2,independent,0.975,1707,1.5,67.485,44.99,0.15,late,1.2817223999882117,50000,20
2,independent,0.975,1708,1.5,67.485,44.99,0.15,late,1.3082412000076147,50000,20
2,independent,0.975,1709,1.5,67.485,44.99,0.15,late,1.2860495000059018,50000,20
2,independent,0.975,1710,1.5,67.485,44.99,0.15,late,1.2806835000083083,50000,20
2,common,0.0,1701,1.5,67.485,44.99,0.15,late,1.5382322999939788,50000,20
2,common,0.0,1702,1.5,67.485,44.99,0.15,late,1.557262799993623,50000,20
2,common,0.0,1703,1.5,67.485,44.99,0.15,late,1.5698572999972384,50000,20
2,common,0.0,1704,1.5,67.485,44.99,0.15,late,1.6112701000092784,50000,20
2,common,0.0,1705,1.5,67.485,44.99,0.15,late,1.570886800007429,50000,20
2,common,0.0,1706,1.5,67.485,44.99,0.15,late,1.5707997999998042,50000,20
2,common,0.0,1707,1.5,67.485,44.99,0.15,late,1.579564700004994,50000,20
2,common,0.0,1708,1.5,67.485,44.99,0.15,late,1.6140315000084229,50000,20
2,common,0.0,1709,1.5,67.485,44.99,0.15,late,1.630237200006377,50000,20
2,common,0.0,1710,1.5,67.485,44.99,0.15,late,1.5697434000030626,50000,20
2,common,0.75,1701,1.5,67.485,44.99,0.15,late,1.649033399997279,50000,20
2,common,0.75,1702,1.5,67.485,44.99,0.15,late,1.6277449000044726,50000,20
2,common,0.75,1703,1.5,67.485,44.99,0.15,late,1.6837411000014981,50000,20
2,common,0.75,1704,1.5,67.485,44.99,0.15,late,1.6904790000116918,50000,20
2,common,0.75,1705,1.5,67.485,44.99,0.15,late,1.721441200003028,50000,20
2,common,0.75,1706,1.5,67.485,44.99,0.15,late,1.7548408000002382,50000,20
2,common,0.75,1707,1.5,67.485,44.99,0.15,late,1.685152799997013,50000,20
2,common,0.75,1708,1.5,67.485,44.99,0.15,late,1.6603346999909263,50000,20
2,common,0.75,1709,1.5,67.485,44.99,0.15,late,1.6865618000010727,50000,20
2,common,0.75,1710,1.5,67.485,44.99,0.15,late,1.6110441999917384,50000,20
2,common,0.975,1701,1.5,67.485,44.99,0.15,late,1.62843189999694,50000,20
2,common,0.975,1702,1.5,67.485,44.99,0.15,late,1.6210450000071432,50000,20
2,common,0.975,1703,1.5,67.485,44.99,0.15,late,1.5611961999966297,50000,20
2,common,0.975,1704,1.5,67.485,44.99,0.15,late,1.6228556999994908,50000,20
2,common,0.975,1705,1.5,67.485,44.99,0.15,late,1.6014400999993086,50000,20
2,common,0.975,1706,1.5,67.485,44.99,0.15,late,1.5797906999941915,50000,20
2,common,0.975,1707,1.5,67.485,44.99,0.15,late,1.586530300002778,50000,20
2,common,0.975,1708,1.5,67.485,44.99,0.15,late,1.5720042000029935,50000,20
2,common,0.975,1709,1.5,67.485,44.99,0.15,late,1.5742112000007182,50000,20
2,common,0.975,1710,1.5,67.485,44.99,0.15,late,1.5671712000039406,50000,20
4,independent,0.0,1701,1.2,75.456,62.88,0.05,drop,4.286217400003807,50000,20
4,independent,0.0,1702,1.2,75.456,62.88,0.05,drop,4.261672499997076,50000,20
4,independent,0.0,1703,1.2,75.456,62.88,0.05,drop,4.293700599999283,50000,20
4,independent,0.0,1704,1.2,75.456,62.88,0.05,drop,4.255545699998038,50000,20
4,independent,0.0,1705,1.2,75.456,62.88,0.05,drop,4.265253400008078,50000,20
4,independent,0.0,1706,1.2,75.456,62.88,0.05,drop,4.2688190000044415,50000,20
4,independent,0.0,1707,1.2,75.456,62.88,0.05,drop,4.409699399999226,50000,20
4,independent,0.0,1708,1.2,75.456,62.88,0.05,drop,4.756137000003946,50000,20
4,independent,0.0,1709,1.2,75.456,62.88,0.05,drop,4.790135200004443,50000,20
4,independent,0.0,1710,1.2,75.456,62.88,0.05,drop,4.411544100003084,50000,20
4,independent,0.75,1701,1.2,75.456,62.88,0.05,drop,4.313637800005381,50000,20
4,independent,0.75,1702,1.2,75.456,62.88,0.05,drop,4.282766000003903,50000,20
4,independent,0.75,1703,1.2,75.456,62.88,0.05,drop,4.303826500006835,50000,20
4,independent,0.75,1704,1.2,75.456,62.88,0.05,drop,4.289226099994266,50000,20
4,independent,0.75,1705,1.2,75.456,62.88,0.05,drop,4.350654300011229,50000,20
4,independent,0.75,1706,1.2,75.456,62.88,0.05,drop,4.287062100003823,50000,20
4,independent,0.75,1707,1.2,75.456,62.88,0.05,drop,4.274739399988903,50000,20
4,independent,0.75,1708,1.2,75.456,62.88,0.05,drop,4.258819700000458,50000,20
4,independent,0.75,1709,1.2,75.456,62.88,0.05,drop,4.283415199999581,50000,20
4,independent,0.75,1710,1.2,75.456,62.88,0.05,drop,4.308229300004314,50000,20
4,independent,0.975,1701,1.2,75.456,62.88,0.05,drop,4.339490400001523,50000,20
4,independent,0.975,1702,1.2,75.456,62.88,0.05,drop,4.3853023999981815,50000,20
4,independent,0.975,1703,1.2,75.456,62.88,0.05,drop,4.269241700007115,50000,20
4,independent,0.975,1704,1.2,75.456,62.88,0.05,drop,4.327163199995994,50000,20
4,independent,0.975,1705,1.2,75.456,62.88,0.05,drop,4.293862200007425,50000,20
4,independent,0.975,1706,1.2,75.456,62.88,0.05,drop,4.247177800003556,50000,20
4,independent,0.975,1707,1.2,75.456,62.88,0.05,drop,4.298567399993772,50000,20
4,independent,0.975,1708,1.2,75.456,62.88,0.05,drop,4.216655700001866,50000,20
4,independent,0.975,1709,1.2,75.456,62.88,0.05,drop,4.252275999999256,50000,20
4,independent,0.975,1710,1.2,75.456,62.88,0.05,drop,4.26732750001247,50000,20
4,common,0.0,1701,1.2,75.456,62.88,0.05,drop,5.091975299990736,50000,20
4,common,0.0,1702,1.2,75.456,62.88,0.05,drop,5.732403900008649,50000,20
4,common,0.0,1703,1.2,75.456,62.88,0.05,drop,5.683522000006633,50000,20
4,common,0.0,1704,1.2,75.456,62.88,0.05,drop,5.622249199994258,50000,20
4,common,0.0,1705,1.2,75.456,62.88,0.05,drop,5.93552389999968,50000,20
4,common,0.0,1706,1.2,75.456,62.88,0.05,drop,5.751479999991716,50000,20
4,common,0.0,1707,1.2,75.456,62.88,0.05,drop,5.166322000004584,50000,20
4,common,0.0,1708,1.2,75.456,62.88,0.05,drop,5.081336000002921,50000,20
4,common,0.0,1709,1.2,75.456,62.88,0.05,drop,5.3649354000081075,50000,20
4,common,0.0,1710,1.2,75.456,62.88,0.05,drop,5.056602199998451,50000,20
4,common,0.75,1701,1.2,75.456,62.88,0.05,drop,5.846010000008391,50000,20
4,common,0.75,1702,1.2,75.456,62.88,0.05,drop,4.994580400001723,50000,20
4,common,0.75,1703,1.2,75.456,62.88,0.05,drop,5.6536801000038395,50000,20
4,common,0.75,1704,1.2,75.456,62.88,0.05,drop,5.098705600001267,50000,20
4,common,0.75,1705,1.2,75.456,62.88,0.05,drop,5.2100279000005685,50000,20
4,common,0.75,1706,1.2,75.456,62.88,0.05,drop,4.25410190000548,50000,20
4,common,0.75,1707,1.2,75.456,62.88,0.05,drop,5.75012520000746,50000,20
4,common,0.75,1708,1.2,75.456,62.88,0.05,drop,5.257952300002216,50000,20
4,common,0.75,1709,1.2,75.456,62.88,0.05,drop,5.718357299992931,50000,20
4,common,0.75,1710,1.2,75.456,62.88,0.05,drop,5.132932399996207,50000,20
4,common,0.975,1701,1.2,75.456,62.88,0.05,drop,5.325896899987129,50000,20
4,common,0.975,1702,1.2,75.456,62.88,0.05,drop,5.606897399993613,50000,20
4,common,0.975,1703,1.2,75.456,62.88,0.05,drop,4.941503699999885,50000,20
4,common,0.975,1704,1.2,75.456,62.88,0.05,drop,5.6937018000026,50000,20
4,common,0.975,1705,1.2,75.456,62.88,0.05,drop,5.301556300008087,50000,20
4,common,0.975,1706,1.2,75.456,62.88,0.05,drop,5.00276550000126,50000,20
4,common,0.975,1707,1.2,75.456,62.88,0.05,drop,5.849896699990495,50000,20
4,common,0.975,1708,1.2,75.456,62.88,0.05,drop,5.076264600007562,50000,20
4,common,0.975,1709,1.2,75.456,62.88,0.05,drop,4.985973200004082,50000,20
4,common,0.975,1710,1.2,75.456,62.88,0.05,drop,5.057631100004073,50000,20
4,independent,0.0,1701,1.2,75.456,62.88,0.05,late,4.428842099994654,50000,20
4,independent,0.0,1702,1.2,75.456,62.88,0.05,late,4.424879300000612,50000,20
4,independent,0.0,1703,1.2,75.456,62.88,0.05,late,4.408654399987427,50000,20
4,independent,0.0,1704,1.2,75.456,62.88,0.05,late,4.429742299995269,50000,20
4,independent,0.0,1705,1.2,75.456,62.88,0.05,late,4.403408700003638,50000,20
4,independent,0.0,1706,1.2,75.456,62.88,0.05,late,4.4288406999985455,50000,20
4,independent,0.0,1707,1.2,75.456,62.88,0.05,late,4.47774259999278,50000,20
4,independent,0.0,1708,1.2,75.456,62.88,0.05,late,5.022755000012694,50000,20
4,independent,0.0,1709,1.2,75.456,62.88,0.05,late,4.936598399988725,50000,20
4,independent,0.0,1710,1.2,75.456,62.88,0.05,late,4.689012000002549,50000,20
4,independent,0.75,1701,1.2,75.456,62.88,0.05,late,4.421570000005886,50000,20
4,independent,0.75,1702,1.2,75.456,62.88,0.05,late,4.425041299997247,50000,20
4,independent,0.75,1703,1.2,75.456,62.88,0.05,late,4.43774090000079,50000,20
4,independent,0.75,1704,1.2,75.456,62.88,0.05,late,4.44461279999814,50000,20
4,independent,0.75,1705,1.2,75.456,62.88,0.05,late,4.429607199999737,50000,20
4,independent,0.75,1706,1.2,75.456,62.88,0.05,late,4.528185899995151,50000,20
4,independent,0.75,1707,1.2,75.456,62.88,0.05,late,4.437076999995043,50000,20
4,independent,0.75,1708,1.2,75.456,62.88,0.05,late,4.406615600004443,50000,20
4,independent,0.75,1709,1.2,75.456,62.88,0.05,late,4.432309299998451,50000,20
4,independent,0.75,1710,1.2,75.456,62.88,0.05,late,4.516711100004613,50000,20
4,independent,0.975,1701,1.2,75.456,62.88,0.05,late,4.3929785000073025,50000,20
4,independent,0.975,1702,1.2,75.456,62.88,0.05,late,4.4459679999999935,50000,20
4,independent,0.975,1703,1.2,75.456,62.88,0.05,late,4.445602099993266,50000,20
4,independent,0.975,1704,1.2,75.456,62.88,0.05,late,4.404995200005942,50000,20
4,independent,0.975,1705,1.2,75.456,62.88,0.05,late,4.392788900004234,50000,20
4,independent,0.975,1706,1.2,75.456,62.88,0.05,late,4.436406900000293,50000,20
4,independent,0.975,1707,1.2,75.456,62.88,0.05,late,4.421029599994654,50000,20
4,independent,0.975,1708,1.2,75.456,62.88,0.05,late,4.412752499993076,50000,20
4,independent,0.975,1709,1.2,75.456,62.88,0.05,late,4.515100700009498,50000,20
4,independent,0.975,1710,1.2,75.456,62.88,0.05,late,4.421228000006522,50000,20
4,common,0.0,1701,1.2,75.456,62.88,0.05,late,6.925855500012403,50000,20
4,common,0.0,1702,1.2,75.456,62.88,0.05,late,8.077293800000916,50000,20
4,common,0.0,1703,1.2,75.456,62.88,0.05,late,7.707750700006727,50000,20
4,common,0.0,1704,1.2,75.456,62.88,0.05,late,6.907598699996015,50000,20
4,common,0.0,1705,1.2,75.456,62.88,0.05,late,6.830448699998669,50000,20
4,common,0.0,1706,1.2,75.456,62.88,0.05,late,6.797323000006145,50000,20
4,common,0.0,1707,1.2,75.456,62.88,0.05,late,6.300588700003573,50000,20
4,common,0.0,1708,1.2,75.456,62.88,0.05,late,6.833496799998102,50000,20
4,common,0.0,1709,1.2,75.456,62.88,0.05,late,5.743115500008571,50000,20
4,common,0.0,1710,1.2,75.456,62.88,0.05,late,6.987690799986012,50000,20
4,common,0.75,1701,1.2,75.456,62.88,0.05,late,5.911960299999919,50000,20
4,common,0.75,1702,1.2,75.456,62.88,0.05,late,6.8671562999952585,50000,20
4,common,0.75,1703,1.2,75.456,62.88,0.05,late,6.257159400003729,50000,20
4,common,0.75,1704,1.2,75.456,62.88,0.05,late,6.820421299998998,50000,20
4,common,0.75,1705,1.2,75.456,62.88,0.05,late,6.908198999997694,50000,20
4,common,0.75,1706,1.2,75.456,62.88,0.05,late,5.803979799995432,50000,20
4,common,0.75,1707,1.2,75.456,62.88,0.05,late,5.96875590000127,50000,20
4,common,0.75,1708,1.2,75.456,62.88,0.05,late,6.754610000003595,50000,20
4,common,0.75,1709,1.2,75.456,62.88,0.05,late,6.420399399998132,50000,20
4,common,0.75,1710,1.2,75.456,62.88,0.05,late,6.920803100001649,50000,20
4,common,0.975,1701,1.2,75.456,62.88,0.05,late,6.759059300005902,50000,20
4,common,0.975,1702,1.2,75.456,62.88,0.05,late,5.6736768999980995,50000,20
4,common,0.975,1703,1.2,75.456,62.88,0.05,late,7.429016499998397,50000,20
4,common,0.975,1704,1.2,75.456,62.88,0.05,late,6.666967400000431,50000,20
4,common,0.975,1705,1.2,75.456,62.88,0.05,late,6.279621599998791,50000,20
4,common,0.975,1706,1.2,75.456,62.88,0.05,late,6.68352920000325,50000,20
4,common,0.975,1707,1.2,75.456,62.88,0.05,late,5.728753699993831,50000,20
4,common,0.975,1708,1.2,75.456,62.88,0.05,late,6.769200200011255,50000,20
4,common,0.975,1709,1.2,75.456,62.88,0.05,late,6.920147299999371,50000,20
4,common,0.975,1710,1.2,75.456,62.88,0.05,late,6.9574883000022965,50000,20
4,independent,0.0,1701,1.2,75.456,62.88,0.15,drop,4.147075699991547,50000,20
4,independent,0.0,1702,1.2,75.456,62.88,0.15,drop,4.100358099996811,50000,20
4,independent,0.0,1703,1.2,75.456,62.88,0.15,drop,4.142487300006906,50000,20
4,independent,0.0,1704,1.2,75.456,62.88,0.15,drop,4.07989870000165,50000,20
4,independent,0.0,1705,1.2,75.456,62.88,0.15,drop,4.091177399997832,50000,20
4,independent,0.0,1706,1.2,75.456,62.88,0.15,drop,4.116225499994471,50000,20
4,independent,0.0,1707,1.2,75.456,62.88,0.15,drop,4.100612000009278,50000,20
4,independent,0.0,1708,1.2,75.456,62.88,0.15,drop,4.122000000003027,50000,20
4,independent,0.0,1709,1.2,75.456,62.88,0.15,drop,4.15369350000401,50000,20
4,independent,0.0,1710,1.2,75.456,62.88,0.15,drop,4.236986799995066,50000,20
4,independent,0.75,1701,1.2,75.456,62.88,0.15,drop,4.582035200000973,50000,20
4,independent,0.75,1702,1.2,75.456,62.88,0.15,drop,4.56220349999785,50000,20
4,independent,0.75,1703,1.2,75.456,62.88,0.15,drop,4.412157099999604,50000,20
4,independent,0.75,1704,1.2,75.456,62.88,0.15,drop,4.153745199990226,50000,20
4,independent,0.75,1705,1.2,75.456,62.88,0.15,drop,4.135226699989289,50000,20
4,independent,0.75,1706,1.2,75.456,62.88,0.15,drop,4.139777499993215,50000,20
4,independent,0.75,1707,1.2,75.456,62.88,0.15,drop,4.164130399993155,50000,20
4,independent,0.75,1708,1.2,75.456,62.88,0.15,drop,4.852280899998732,50000,20
4,independent,0.75,1709,1.2,75.456,62.88,0.15,drop,4.147080399998231,50000,20
4,independent,0.75,1710,1.2,75.456,62.88,0.15,drop,4.1424465000018245,50000,20
4,independent,0.975,1701,1.2,75.456,62.88,0.15,drop,4.157058099997812,50000,20
4,independent,0.975,1702,1.2,75.456,62.88,0.15,drop,4.125100200006273,50000,20
4,independent,0.975,1703,1.2,75.456,62.88,0.15,drop,4.159066199994413,50000,20
4,independent,0.975,1704,1.2,75.456,62.88,0.15,drop,4.159246700000949,50000,20
4,independent,0.975,1705,1.2,75.456,62.88,0.15,drop,4.185674699998344,50000,20
4,independent,0.975,1706,1.2,75.456,62.88,0.15,drop,4.151340099997469,50000,20
4,independent,0.975,1707,1.2,75.456,62.88,0.15,drop,4.085548999995808,50000,20
4,independent,0.975,1708,1.2,75.456,62.88,0.15,drop,4.091766699988511,50000,20
4,independent,0.975,1709,1.2,75.456,62.88,0.15,drop,4.108350399998017,50000,20
4,independent,0.975,1710,1.2,75.456,62.88,0.15,drop,4.124015599998529,50000,20
4,common,0.0,1701,1.2,75.456,62.88,0.15,drop,10.483343800005969,50000,20
4,common,0.0,1702,1.2,75.456,62.88,0.15,drop,10.629188099992462,50000,20
4,common,0.0,1703,1.2,75.456,62.88,0.15,drop,11.16811639998923,50000,20
4,common,0.0,1704,1.2,75.456,62.88,0.15,drop,12.148969200003194,50000,20
4,common,0.0,1705,1.2,75.456,62.88,0.15,drop,11.936760399999912,50000,20
4,common,0.0,1706,1.2,75.456,62.88,0.15,drop,10.105762400009553,50000,20
4,common,0.0,1707,1.2,75.456,62.88,0.15,drop,10.286714100002428,50000,20
4,common,0.0,1708,1.2,75.456,62.88,0.15,drop,10.465052999992622,50000,20
4,common,0.0,1709,1.2,75.456,62.88,0.15,drop,10.685706899996148,50000,20
4,common,0.0,1710,1.2,75.456,62.88,0.15,drop,10.220193400004064,50000,20
4,common,0.75,1701,1.2,75.456,62.88,0.15,drop,10.890526900009718,50000,20
4,common,0.75,1702,1.2,75.456,62.88,0.15,drop,10.125077600008808,50000,20
4,common,0.75,1703,1.2,75.456,62.88,0.15,drop,10.652047800002038,50000,20
4,common,0.75,1704,1.2,75.456,62.88,0.15,drop,10.802531499997713,50000,20
4,common,0.75,1705,1.2,75.456,62.88,0.15,drop,10.803260399989085,50000,20
4,common,0.75,1706,1.2,75.456,62.88,0.15,drop,10.867654299989226,50000,20
4,common,0.75,1707,1.2,75.456,62.88,0.15,drop,10.693084700003965,50000,20
4,common,0.75,1708,1.2,75.456,62.88,0.15,drop,10.331736499996623,50000,20
4,common,0.75,1709,1.2,75.456,62.88,0.15,drop,10.819431099997018,50000,20
4,common,0.75,1710,1.2,75.456,62.88,0.15,drop,10.646772100008093,50000,20
4,common,0.975,1701,1.2,75.456,62.88,0.15,drop,10.763516799997888,50000,20
4,common,0.975,1702,1.2,75.456,62.88,0.15,drop,10.767838799991296,50000,20
4,common,0.975,1703,1.2,75.456,62.88,0.15,drop,10.181714599995757,50000,20
4,common,0.975,1704,1.2,75.456,62.88,0.15,drop,11.012743900006171,50000,20
4,common,0.975,1705,1.2,75.456,62.88,0.15,drop,10.797940600008587,50000,20
4,common,0.975,1706,1.2,75.456,62.88,0.15,drop,10.23785069999576,50000,20
4,common,0.975,1707,1.2,75.456,62.88,0.15,drop,10.701987600012217,50000,20
4,common,0.975,1708,1.2,75.456,62.88,0.15,drop,10.099245999997947,50000,20
4,common,0.975,1709,1.2,75.456,62.88,0.15,drop,10.386504699999932,50000,20
4,common,0.975,1710,1.2,75.456,62.88,0.15,drop,11.118239999996149,50000,20
4,independent,0.0,1701,1.2,75.456,62.88,0.15,late,7.2517306999943685,50000,20
4,independent,0.0,1702,1.2,75.456,62.88,0.15,late,7.63250780000817,50000,20
4,independent,0.0,1703,1.2,75.456,62.88,0.15,late,7.557607000009739,50000,20
4,independent,0.0,1704,1.2,75.456,62.88,0.15,late,7.358878200000618,50000,20
4,independent,0.0,1705,1.2,75.456,62.88,0.15,late,9.410907400000724,50000,20
4,independent,0.0,1706,1.2,75.456,62.88,0.15,late,7.40673479999532,50000,20
4,independent,0.0,1707,1.2,75.456,62.88,0.15,late,7.217533300005016,50000,20
4,independent,0.0,1708,1.2,75.456,62.88,0.15,late,7.433401800008141,50000,20
4,independent,0.0,1709,1.2,75.456,62.88,0.15,late,6.98309270000027,50000,20
4,independent,0.0,1710,1.2,75.456,62.88,0.15,late,6.7661496000073384,50000,20
4,independent,0.75,1701,1.2,75.456,62.88,0.15,late,6.606928599998355,50000,20
4,independent,0.75,1702,1.2,75.456,62.88,0.15,late,6.65142010001,50000,20
4,independent,0.75,1703,1.2,75.456,62.88,0.15,late,6.812853499999619,50000,20
4,independent,0.75,1704,1.2,75.456,62.88,0.15,late,6.7948977000050945,50000,20
4,independent,0.75,1705,1.2,75.456,62.88,0.15,late,7.090058500005398,50000,20
4,independent,0.75,1706,1.2,75.456,62.88,0.15,late,6.856344200001331,50000,20
4,independent,0.75,1707,1.2,75.456,62.88,0.15,late,6.812426800010144,50000,20
4,independent,0.75,1708,1.2,75.456,62.88,0.15,late,7.131213200002094,50000,20
4,independent,0.75,1709,1.2,75.456,62.88,0.15,late,6.997467400011374,50000,20
4,independent,0.75,1710,1.2,75.456,62.88,0.15,late,6.737297300001956,50000,20
4,independent,0.975,1701,1.2,75.456,62.88,0.15,late,6.642014299999573,50000,20
4,independent,0.975,1702,1.2,75.456,62.88,0.15,late,6.725882499988074,50000,20
4,independent,0.975,1703,1.2,75.456,62.88,0.15,late,6.6688744999992196,50000,20
4,independent,0.975,1704,1.2,75.456,62.88,0.15,late,6.427877799986163,50000,20
4,independent,0.975,1705,1.2,75.456,62.88,0.15,late,6.674565599998459,50000,20
4,independent,0.975,1706,1.2,75.456,62.88,0.15,late,6.66488670000399,50000,20
4,independent,0.975,1707,1.2,75.456,62.88,0.15,late,6.636166399999638,50000,20
4,independent,0.975,1708,1.2,75.456,62.88,0.15,late,6.781545400008326,50000,20
4,independent,0.975,1709,1.2,75.456,62.88,0.15,late,6.650113600000623,50000,20
4,independent,0.975,1710,1.2,75.456,62.88,0.15,late,6.628266400002758,50000,20
4,common,0.0,1701,1.2,75.456,62.88,0.15,late,12.353648499993142,50000,20
